s, A
0.000000, 0.261659
1.000000, 0.261650
2.000000, 0.253420
3.000000, 0.252957
4.000000, 0.251484
5.000000, 0.251513
6.000000, 0.254791
7.000000, 0.254374
8.000000, 0.263231
9.000000, 0.247506
10.000000, 0.253899
11.000000, 0.255286
12.000000, 0.255547
13.000000, 0.247481
14.000000, 0.259605
15.000000, 0.259860
16.000000, 0.258976
17.000000, 0.258327
18.000000, 0.250429
19.000000, 0.268402
20.000000, 0.258481
21.000000, 0.249734
22.000000, 0.249162
23.000000, 0.249192
24.000000, 0.249193
25.000000, 0.257235
26.000000, 0.256803
27.000000, 0.249442
28.000000, 0.250047
29.000000, 0.265859
30.000000, 0.250311
31.000000, 0.250841
32.000000, 0.249772
33.000000, 0.257619
34.000000, 0.260438
35.000000, 0.259520
36.000000, 0.252579
37.000000, 0.252162
38.000000, 0.252592
39.000000, 0.252699
40.000000, 0.253889
41.000000, 0.256326
42.000000, 0.256912
43.000000, 0.248531
44.000000, 0.256583
45.000000, 0.256895
46.000000, 0.248969
47.000000, 0.241870
48.000000, 0.250049
49.000000, 0.242595
50.000000, 0.249367
51.000000, 0.249724
52.000000, 0.249429
53.000000, 0.252197
54.000000, 0.244177
55.000000, 0.243987
56.000000, 0.252609
57.000000, 0.259294
58.000000, 0.251480
59.000000, 0.251662
60.000000, 0.251831
