s, A
0.000000, 0.985924
1.000000, 0.985910
2.000000, 0.985932
3.000000, 0.985853
4.000000, 0.985888
5.000000, 0.985713
6.000000, 0.985646
7.000000, 0.985621
8.000000, 0.985750
9.000000, 0.985844
10.000000, 0.985857
11.000000, 0.986046
12.000000, 0.985889
13.000000, 0.985592
14.000000, 0.984994
15.000000, 0.984854
16.000000, 0.985319
17.000000, 0.985410
18.000000, 0.985460
19.000000, 0.985518
20.000000, 0.985661
21.000000, 0.986058
22.000000, 0.986332
23.000000, 0.986428
24.000000, 0.986608
25.000000, 0.986835
26.000000, 0.987049
27.000000, 0.987220
28.000000, 0.987343
29.000000, 0.987435
30.000000, 0.987475
31.000000, 0.987491
32.000000, 0.987438
33.000000, 0.987347
34.000000, 0.987230
35.000000, 0.987118
36.000000, 0.987061
37.000000, 0.986993
38.000000, 0.986869
39.000000, 0.986774
40.000000, 0.986643
41.000000, 0.986506
42.000000, 0.986390
43.000000, 0.986172
44.000000, 0.985860
45.000000, 0.985600
46.000000, 0.985393
47.000000, 0.985227
48.000000, 0.985085
49.000000, 0.985027
50.000000, 0.984975
51.000000, 0.984843
52.000000, 0.984742
53.000000, 0.984660
54.000000, 0.984599
55.000000, 0.984508
56.000000, 0.984442
57.000000, 0.984344
58.000000, 0.984376
59.000000, 0.984455
60.000000, 0.984461
61.000000, 0.984418
62.000000, 0.984403
63.000000, 0.984380
64.000000, 0.984294
65.000000, 0.984228
66.000000, 0.984163
67.000000, 0.984110
68.000000, 0.984001
69.000000, 0.983952
70.000000, 0.983912
71.000000, 0.983813
72.000000, 0.983705
73.000000, 0.983515
74.000000, 0.983346
75.000000, 0.983277
76.000000, 0.983232
77.000000, 0.983266
78.000000, 0.983318
79.000000, 0.983404
80.000000, 0.983398
81.000000, 0.983406
82.000000, 0.983427
83.000000, 0.983419
84.000000, 0.983371
85.000000, 0.983348
86.000000, 0.983270
87.000000, 0.983160
88.000000, 0.982973
89.000000, 0.982800
90.000000, 0.982492
91.000000, 0.982196
92.000000, 0.981939
93.000000, 0.981625
94.000000, 0.981307
95.000000, 0.981030
96.000000, 0.980781
97.000000, 0.980552
98.000000, 0.980382
99.000000, 0.980293
100.000000, 0.980236
101.000000, 0.980188
102.000000, 0.980127
103.000000, 0.980061
104.000000, 0.979976
105.000000, 0.979831
106.000000, 0.979756
107.000000, 0.979642
108.000000, 0.979642
109.000000, 0.979650
110.000000, 0.979582
111.000000, 0.979500
112.000000, 0.979444
113.000000, 0.979310
114.000000, 0.979147
115.000000, 0.979068
116.000000, 0.979029
117.000000, 0.978968
118.000000, 0.978953
119.000000, 0.979014
120.000000, 0.979042
121.000000, 0.979042
122.000000, 0.979064
123.000000, 0.979030
124.000000, 0.979075
125.000000, 0.979138
126.000000, 0.979193
127.000000, 0.979119
128.000000, 0.979024
129.000000, 0.978907
130.000000, 0.978698
131.000000, 0.978499
132.000000, 0.978286
133.000000, 0.978106
134.000000, 0.977948
135.000000, 0.977768
136.000000, 0.977556
137.000000, 0.977359
138.000000, 0.977212
139.000000, 0.977054
140.000000, 0.976981
141.000000, 0.976845
142.000000, 0.976719
143.000000, 0.976657
144.000000, 0.976554
145.000000, 0.976394
146.000000, 0.976216
147.000000, 0.976063
148.000000, 0.975975
149.000000, 0.975875
150.000000, 0.975638
151.000000, 0.975345
152.000000, 0.975037
153.000000, 0.974762
154.000000, 0.974481
155.000000, 0.974216
156.000000, 0.974017
157.000000, 0.973828
158.000000, 0.973644
159.000000, 0.973440
160.000000, 0.973256
