s, A
0.000000, 0.997781
1.000000, 0.997746
2.000000, 0.954897
3.000000, 0.943976
4.000000, 0.969530
5.000000, 0.986077
6.000000, 0.945890
7.000000, 0.968062
8.000000, 0.963454
9.000000, 0.954926
10.000000, 0.945287
11.000000, 0.946680
12.000000, 0.951494
13.000000, 0.959244
14.000000, 0.971160
15.000000, 0.961707
16.000000, 0.979809
17.000000, 0.955172
18.000000, 0.947611
19.000000, 0.947660
20.000000, 0.939648
21.000000, 0.931505
22.000000, 0.923638
23.000000, 0.922586
24.000000, 0.915046
25.000000, 0.907157
26.000000, 0.906287
27.000000, 0.905354
28.000000, 0.904551
29.000000, 0.903717
30.000000, 0.902867
31.000000, 0.901765
32.000000, 0.893933
33.000000, 0.886207
34.000000, 0.886195
35.000000, 0.886720
36.000000, 0.887745
37.000000, 0.888114
38.000000, 0.888078
39.000000, 0.888445
40.000000, 0.887928
41.000000, 0.887157
42.000000, 0.879286
43.000000, 0.878579
44.000000, 0.877688
45.000000, 0.876500
46.000000, 0.868438
47.000000, 0.868591
48.000000, 0.860691
49.000000, 0.860330
50.000000, 0.860416
51.000000, 0.860160
52.000000, 0.859623
53.000000, 0.851733
54.000000, 0.851489
55.000000, 0.850775
56.000000, 0.849868
57.000000, 0.849062
58.000000, 0.848385
59.000000, 0.847344
60.000000, 0.846717
61.000000, 0.846021
62.000000, 0.845400
63.000000, 0.844252
64.000000, 0.836448
65.000000, 0.835890
66.000000, 0.834835
67.000000, 0.833767
68.000000, 0.832652
69.000000, 0.825239
70.000000, 0.825378
71.000000, 0.825264
72.000000, 0.824428
73.000000, 0.816795
74.000000, 0.816525
75.000000, 0.816376
76.000000, 0.816284
77.000000, 0.816050
78.000000, 0.815640
79.000000, 0.815177
80.000000, 0.814613
81.000000, 0.806635
82.000000, 0.806355
83.000000, 0.805761
84.000000, 0.805083
85.000000, 0.804597
86.000000, 0.803791
87.000000, 0.802889
88.000000, 0.802258
89.000000, 0.801389
90.000000, 0.800769
91.000000, 0.800325
92.000000, 0.800033
93.000000, 0.799332
94.000000, 0.798873
95.000000, 0.798609
96.000000, 0.798130
97.000000, 0.797891
98.000000, 0.797686
99.000000, 0.797232
100.000000, 0.796184
101.000000, 0.795028
102.000000, 0.794089
103.000000, 0.793225
104.000000, 0.792627
105.000000, 0.792234
106.000000, 0.791955
107.000000, 0.791517
108.000000, 0.791231
109.000000, 0.791305
110.000000, 0.791101
111.000000, 0.790705
112.000000, 0.789983
113.000000, 0.789186
114.000000, 0.788852
115.000000, 0.788356
116.000000, 0.787643
117.000000, 0.787046
118.000000, 0.786855
119.000000, 0.786570
120.000000, 0.786351
121.000000, 0.786233
122.000000, 0.786156
123.000000, 0.786497
124.000000, 0.786715
125.000000, 0.786514
126.000000, 0.785888
127.000000, 0.785025
128.000000, 0.784363
129.000000, 0.784176
130.000000, 0.784081
131.000000, 0.783981
132.000000, 0.784071
133.000000, 0.784212
134.000000, 0.783922
135.000000, 0.783646
136.000000, 0.783498
137.000000, 0.783175
138.000000, 0.782854
139.000000, 0.782878
140.000000, 0.783051
141.000000, 0.782742
142.000000, 0.782259
143.000000, 0.781817
144.000000, 0.781508
145.000000, 0.781467
146.000000, 0.781577
147.000000, 0.781517
148.000000, 0.781567
149.000000, 0.781593
150.000000, 0.781529
151.000000, 0.781311
152.000000, 0.780919
