s, A
0.000000, 0.974842
1.000000, 0.974834
2.000000, 0.974794
3.000000, 0.974567
4.000000, 0.974602
5.000000, 0.974651
6.000000, 0.974654
7.000000, 0.974538
8.000000, 0.974429
9.000000, 0.974493
10.000000, 0.974457
11.000000, 0.974467
12.000000, 0.974408
13.000000, 0.974311
14.000000, 0.974153
15.000000, 0.973757
16.000000, 0.973964
17.000000, 0.973951
18.000000, 0.973764
19.000000, 0.973759
20.000000, 0.973933
21.000000, 0.973994
22.000000, 0.973957
23.000000, 0.973843
24.000000, 0.973727
25.000000, 0.973602
26.000000, 0.973508
27.000000, 0.973413
28.000000, 0.973359
29.000000, 0.973308
30.000000, 0.973268
31.000000, 0.973229
32.000000, 0.973173
33.000000, 0.973155
34.000000, 0.973139
35.000000, 0.973135
36.000000, 0.973152
37.000000, 0.973121
38.000000, 0.973059
39.000000, 0.973049
40.000000, 0.973052
41.000000, 0.973050
42.000000, 0.973050
43.000000, 0.973047
44.000000, 0.973052
45.000000, 0.973079
46.000000, 0.973114
47.000000, 0.973130
48.000000, 0.973110
49.000000, 0.973104
50.000000, 0.973091
51.000000, 0.973071
52.000000, 0.973038
53.000000, 0.973007
54.000000, 0.972965
55.000000, 0.972892
56.000000, 0.972795
57.000000, 0.972758
58.000000, 0.972730
59.000000, 0.972741
60.000000, 0.972745
61.000000, 0.972756
62.000000, 0.972778
63.000000, 0.972804
64.000000, 0.972866
65.000000, 0.972940
66.000000, 0.973018
67.000000, 0.973107
68.000000, 0.973253
69.000000, 0.973416
70.000000, 0.973540
71.000000, 0.973640
72.000000, 0.973743
73.000000, 0.973865
74.000000, 0.973990
75.000000, 0.974119
76.000000, 0.974279
77.000000, 0.974377
78.000000, 0.974493
79.000000, 0.974623
80.000000, 0.974691
81.000000, 0.974768
82.000000, 0.974876
83.000000, 0.974970
84.000000, 0.975011
85.000000, 0.975044
86.000000, 0.975096
87.000000, 0.975142
88.000000, 0.975142
89.000000, 0.975137
90.000000, 0.975143
91.000000, 0.975128
92.000000, 0.975106
93.000000, 0.975101
94.000000, 0.975083
95.000000, 0.975071
96.000000, 0.975034
97.000000, 0.974986
98.000000, 0.974940
99.000000, 0.974873
100.000000, 0.974828
101.000000, 0.974819
102.000000, 0.974824
103.000000, 0.974880
104.000000, 0.974927
105.000000, 0.974983
106.000000, 0.975058
107.000000, 0.975114
108.000000, 0.975131
109.000000, 0.975166
110.000000, 0.975244
111.000000, 0.975301
112.000000, 0.975364
113.000000, 0.975434
114.000000, 0.975505
115.000000, 0.975554
116.000000, 0.975581
117.000000, 0.975614
118.000000, 0.975593
119.000000, 0.975570
120.000000, 0.975532
121.000000, 0.975517
122.000000, 0.975500
123.000000, 0.975485
124.000000, 0.975485
125.000000, 0.975432
126.000000, 0.975406
127.000000, 0.975416
128.000000, 0.975407
129.000000, 0.975390
130.000000, 0.975377
131.000000, 0.975354
132.000000, 0.975345
133.000000, 0.975321
134.000000, 0.975327
135.000000, 0.975329
136.000000, 0.975342
137.000000, 0.975350
138.000000, 0.975357
139.000000, 0.975376
140.000000, 0.975362
141.000000, 0.975293
142.000000, 0.975256
143.000000, 0.975243
144.000000, 0.975234
145.000000, 0.975201
146.000000, 0.975174
147.000000, 0.975160
148.000000, 0.975159
149.000000, 0.975176
150.000000, 0.975206
151.000000, 0.975234
152.000000, 0.975240
153.000000, 0.975258
154.000000, 0.975268
155.000000, 0.975236
156.000000, 0.975201
157.000000, 0.975147
158.000000, 0.975114
159.000000, 0.975106
160.000000, 0.975073
161.000000, 0.975048
162.000000, 0.975015
163.000000, 0.975011
164.000000, 0.974989
165.000000, 0.974975
166.000000, 0.974950
167.000000, 0.974928
168.000000, 0.974873
169.000000, 0.974809
170.000000, 0.974786
171.000000, 0.974744
172.000000, 0.974689
173.000000, 0.974621
174.000000, 0.974577
175.000000, 0.974504
176.000000, 0.974428
177.000000, 0.974343
178.000000, 0.974241
179.000000, 0.974133
180.000000, 0.974026
181.000000, 0.973908
182.000000, 0.973818
183.000000, 0.973749
184.000000, 0.973689
185.000000, 0.973650
186.000000, 0.973663
187.000000, 0.973640
188.000000, 0.973618
189.000000, 0.973600
190.000000, 0.973539
191.000000, 0.973474
192.000000, 0.973398
193.000000, 0.973347
194.000000, 0.973306
195.000000, 0.973279
196.000000, 0.973291
197.000000, 0.973319
198.000000, 0.973322
199.000000, 0.973310
200.000000, 0.973299
201.000000, 0.973316
202.000000, 0.973313
203.000000, 0.973324
204.000000, 0.973301
205.000000, 0.973282
206.000000, 0.973220
207.000000, 0.973180
208.000000, 0.973169
209.000000, 0.973153
210.000000, 0.973132
211.000000, 0.973142
212.000000, 0.973120
213.000000, 0.973077
214.000000, 0.973038
215.000000, 0.973013
216.000000, 0.972975
217.000000, 0.972963
218.000000, 0.972931
219.000000, 0.972915
220.000000, 0.972911
221.000000, 0.972876
222.000000, 0.972850
223.000000, 0.972855
224.000000, 0.972895
225.000000, 0.972951
226.000000, 0.973004
227.000000, 0.973055
228.000000, 0.973091
229.000000, 0.973147
230.000000, 0.973234
231.000000, 0.973312
232.000000, 0.973395
233.000000, 0.973466
234.000000, 0.973515
235.000000, 0.973573
236.000000, 0.973622
237.000000, 0.973698
238.000000, 0.973783
239.000000, 0.973854
240.000000, 0.973938
241.000000, 0.974002
242.000000, 0.974057
243.000000, 0.974120
244.000000, 0.974186
245.000000, 0.974243
246.000000, 0.974245
247.000000, 0.974269
248.000000, 0.974291
249.000000, 0.974309
250.000000, 0.974328
251.000000, 0.974361
252.000000, 0.974395
253.000000, 0.974452
254.000000, 0.974471
255.000000, 0.974490
256.000000, 0.974473
257.000000, 0.974499
258.000000, 0.974525
259.000000, 0.974533
260.000000, 0.974574
261.000000, 0.974619
262.000000, 0.974666
263.000000, 0.974667
264.000000, 0.974647
265.000000, 0.974637
266.000000, 0.974629
267.000000, 0.974628
268.000000, 0.974583
269.000000, 0.974554
270.000000, 0.974543
271.000000, 0.974549
272.000000, 0.974543
273.000000, 0.974538
274.000000, 0.974532
275.000000, 0.974527
276.000000, 0.974513
277.000000, 0.974487
278.000000, 0.974489
279.000000, 0.974463
280.000000, 0.974451
281.000000, 0.974419
282.000000, 0.974403
283.000000, 0.974363
284.000000, 0.974330
285.000000, 0.974294
286.000000, 0.974248
287.000000, 0.974232
288.000000, 0.974226
289.000000, 0.974224
290.000000, 0.974222
291.000000, 0.974208
292.000000, 0.974189
293.000000, 0.974206
294.000000, 0.974223
295.000000, 0.974250
296.000000, 0.974273
297.000000, 0.974308
298.000000, 0.974330
299.000000, 0.974341
300.000000, 0.974348
301.000000, 0.974350
302.000000, 0.974376
303.000000, 0.974373
304.000000, 0.974350
305.000000, 0.974382
306.000000, 0.974346
307.000000, 0.974324
308.000000, 0.974316
309.000000, 0.974289
310.000000, 0.974248
311.000000, 0.974237
312.000000, 0.974239
313.000000, 0.974225
314.000000, 0.974158
315.000000, 0.974156
316.000000, 0.974160
317.000000, 0.974143
318.000000, 0.974110
319.000000, 0.974068
320.000000, 0.974005
321.000000, 0.973953
322.000000, 0.973904
323.000000, 0.973860
324.000000, 0.973808
325.000000, 0.973771
326.000000, 0.973738
327.000000, 0.973692
328.000000, 0.973639
329.000000, 0.973616
330.000000, 0.973585
331.000000, 0.973544
332.000000, 0.973516
333.000000, 0.973527
334.000000, 0.973531
335.000000, 0.973467
336.000000, 0.973409
337.000000, 0.973361
338.000000, 0.973351
339.000000, 0.973329
340.000000, 0.973278
