s, A
0.000000, 0.945926
1.000000, 0.945943
2.000000, 0.954293
3.000000, 0.954234
4.000000, 0.954368
5.000000, 0.954125
6.000000, 0.953984
7.000000, 0.953425
8.000000, 0.953434
9.000000, 0.953308
10.000000, 0.953552
11.000000, 0.953146
12.000000, 0.952843
13.000000, 0.952025
14.000000, 0.944070
15.000000, 0.951345
16.000000, 0.942257
17.000000, 0.949910
18.000000, 0.957841
19.000000, 0.957829
20.000000, 0.949738
21.000000, 0.949029
22.000000, 0.947821
23.000000, 0.946806
24.000000, 0.945794
25.000000, 0.944769
26.000000, 0.943623
27.000000, 0.942331
28.000000, 0.935255
29.000000, 0.935254
30.000000, 0.935048
31.000000, 0.934726
32.000000, 0.934253
33.000000, 0.933701
34.000000, 0.933043
35.000000, 0.932470
36.000000, 0.931930
37.000000, 0.931207
38.000000, 0.930405
39.000000, 0.929668
40.000000, 0.928960
41.000000, 0.928466
42.000000, 0.927934
43.000000, 0.927315
44.000000, 0.926408
45.000000, 0.925533
46.000000, 0.924730
47.000000, 0.923950
48.000000, 0.923196
49.000000, 0.922570
50.000000, 0.922205
51.000000, 0.922226
52.000000, 0.922378
53.000000, 0.922532
54.000000, 0.922762
55.000000, 0.922909
56.000000, 0.923063
57.000000, 0.923187
58.000000, 0.922972
59.000000, 0.922743
60.000000, 0.922296
61.000000, 0.921979
62.000000, 0.921718
63.000000, 0.921177
64.000000, 0.920742
65.000000, 0.920326
66.000000, 0.920347
67.000000, 0.920225
68.000000, 0.920203
69.000000, 0.920238
70.000000, 0.920217
71.000000, 0.920331
72.000000, 0.920500
73.000000, 0.920656
74.000000, 0.920689
75.000000, 0.920620
76.000000, 0.920395
77.000000, 0.920296
78.000000, 0.920285
79.000000, 0.920188
80.000000, 0.920041
81.000000, 0.919948
82.000000, 0.919984
83.000000, 0.919959
84.000000, 0.919935
85.000000, 0.919925
86.000000, 0.919698
87.000000, 0.919508
88.000000, 0.919357
89.000000, 0.919292
90.000000, 0.919210
91.000000, 0.919126
92.000000, 0.918971
93.000000, 0.918803
94.000000, 0.918601
95.000000, 0.918363
96.000000, 0.918107
97.000000, 0.917811
98.000000, 0.917556
99.000000, 0.917354
100.000000, 0.917112
101.000000, 0.916799
102.000000, 0.916554
103.000000, 0.916468
104.000000, 0.916296
105.000000, 0.916050
106.000000, 0.915948
107.000000, 0.916020
108.000000, 0.916085
109.000000, 0.916160
110.000000, 0.916354
111.000000, 0.916406
112.000000, 0.916355
113.000000, 0.916201
114.000000, 0.916245
115.000000, 0.916182
116.000000, 0.916005
117.000000, 0.915789
118.000000, 0.915510
119.000000, 0.915301
120.000000, 0.915109
121.000000, 0.914872
122.000000, 0.914772
123.000000, 0.914674
124.000000, 0.914486
125.000000, 0.914306
126.000000, 0.914083
127.000000, 0.913838
128.000000, 0.913469
129.000000, 0.913078
130.000000, 0.912872
131.000000, 0.912481
132.000000, 0.912087
133.000000, 0.911598
134.000000, 0.911171
135.000000, 0.910795
136.000000, 0.910458
137.000000, 0.910053
138.000000, 0.909584
139.000000, 0.909154
140.000000, 0.908793
141.000000, 0.908557
142.000000, 0.908297
143.000000, 0.908031
144.000000, 0.907794
145.000000, 0.907492
146.000000, 0.907143
147.000000, 0.906907
148.000000, 0.906623
149.000000, 0.906317
150.000000, 0.906041
151.000000, 0.905709
152.000000, 0.905556
153.000000, 0.905357
154.000000, 0.905001
155.000000, 0.904743
156.000000, 0.904635
157.000000, 0.904506
158.000000, 0.904590
159.000000, 0.904612
160.000000, 0.904548
161.000000, 0.904577
162.000000, 0.904643
163.000000, 0.904567
164.000000, 0.904541
165.000000, 0.904659
166.000000, 0.904773
167.000000, 0.904951
168.000000, 0.905247
169.000000, 0.905476
170.000000, 0.905557
171.000000, 0.905645
172.000000, 0.905633
173.000000, 0.905694
174.000000, 0.905682
175.000000, 0.905639
176.000000, 0.905535
177.000000, 0.905394
178.000000, 0.905291
179.000000, 0.905308
180.000000, 0.905311
181.000000, 0.905090
182.000000, 0.904957
183.000000, 0.904902
184.000000, 0.904919
185.000000, 0.904984
186.000000, 0.905060
187.000000, 0.905085
188.000000, 0.905097
189.000000, 0.905085
190.000000, 0.904912
191.000000, 0.904744
192.000000, 0.904636
193.000000, 0.904564
194.000000, 0.904486
195.000000, 0.904407
196.000000, 0.904365
197.000000, 0.904326
198.000000, 0.904329
199.000000, 0.904279
200.000000, 0.904202
201.000000, 0.904019
202.000000, 0.903778
203.000000, 0.903683
204.000000, 0.903630
205.000000, 0.903430
206.000000, 0.903195
207.000000, 0.903028
208.000000, 0.903020
209.000000, 0.903003
210.000000, 0.902811
211.000000, 0.902545
212.000000, 0.902313
213.000000, 0.902084
214.000000, 0.901732
215.000000, 0.901368
216.000000, 0.901184
217.000000, 0.901197
218.000000, 0.901159
219.000000, 0.901106
220.000000, 0.900931
221.000000, 0.900796
222.000000, 0.900817
223.000000, 0.900950
224.000000, 0.901070
225.000000, 0.900896
226.000000, 0.900740
227.000000, 0.900652
228.000000, 0.900459
229.000000, 0.900255
230.000000, 0.900161
231.000000, 0.900124
232.000000, 0.900086
233.000000, 0.900057
234.000000, 0.899855
235.000000, 0.899563
236.000000, 0.899243
237.000000, 0.898973
238.000000, 0.898757
239.000000, 0.898553
240.000000, 0.898341
241.000000, 0.897988
242.000000, 0.897587
243.000000, 0.897249
244.000000, 0.896964
245.000000, 0.896684
246.000000, 0.896444
247.000000, 0.896076
248.000000, 0.895712
249.000000, 0.895446
250.000000, 0.895201
251.000000, 0.894958
252.000000, 0.894675
253.000000, 0.894327
254.000000, 0.893922
255.000000, 0.893625
256.000000, 0.893414
257.000000, 0.893049
258.000000, 0.892598
259.000000, 0.892201
260.000000, 0.891850
261.000000, 0.891453
262.000000, 0.891111
263.000000, 0.890878
264.000000, 0.890663
265.000000, 0.890378
266.000000, 0.890149
267.000000, 0.889917
268.000000, 0.889561
269.000000, 0.889121
270.000000, 0.888742
271.000000, 0.888379
272.000000, 0.888002
273.000000, 0.887566
274.000000, 0.887112
275.000000, 0.886676
276.000000, 0.886326
277.000000, 0.886028
278.000000, 0.885772
279.000000, 0.885515
280.000000, 0.885314
281.000000, 0.885153
282.000000, 0.884853
283.000000, 0.884469
284.000000, 0.884123
285.000000, 0.883802
286.000000, 0.883520
287.000000, 0.883288
288.000000, 0.883080
289.000000, 0.882928
290.000000, 0.882805
291.000000, 0.882626
292.000000, 0.882359
293.000000, 0.882151
294.000000, 0.882036
295.000000, 0.881876
296.000000, 0.881666
297.000000, 0.881454
298.000000, 0.881294
299.000000, 0.881147
300.000000, 0.880939
301.000000, 0.880681
302.000000, 0.880465
303.000000, 0.880349
304.000000, 0.880182
305.000000, 0.880014
306.000000, 0.879761
307.000000, 0.879412
308.000000, 0.879061
309.000000, 0.878751
310.000000, 0.878472
311.000000, 0.878144
312.000000, 0.877903
313.000000, 0.877588
314.000000, 0.877261
315.000000, 0.876975
316.000000, 0.876653
317.000000, 0.876318
318.000000, 0.876014
319.000000, 0.875648
320.000000, 0.875366
321.000000, 0.875069
322.000000, 0.874846
323.000000, 0.874604
324.000000, 0.874371
325.000000, 0.874201
326.000000, 0.873998
327.000000, 0.873716
328.000000, 0.873437
329.000000, 0.873175
330.000000, 0.872861
331.000000, 0.872539
332.000000, 0.872289
333.000000, 0.872092
334.000000, 0.871808
335.000000, 0.871552
336.000000, 0.871329
337.000000, 0.871023
338.000000, 0.870725
339.000000, 0.870403
340.000000, 0.870088
341.000000, 0.869813
342.000000, 0.869501
343.000000, 0.869082
344.000000, 0.868654
345.000000, 0.868141
346.000000, 0.867580
347.000000, 0.867079
348.000000, 0.866561
349.000000, 0.865968
350.000000, 0.865402
351.000000, 0.864832
352.000000, 0.864242
353.000000, 0.863721
354.000000, 0.863298
355.000000, 0.862892
356.000000, 0.862408
357.000000, 0.861897
358.000000, 0.861376
359.000000, 0.860874
360.000000, 0.860370
361.000000, 0.859888
362.000000, 0.859418
363.000000, 0.859067
364.000000, 0.858730
365.000000, 0.858371
366.000000, 0.857938
367.000000, 0.857442
368.000000, 0.856888
369.000000, 0.856442
370.000000, 0.856057
371.000000, 0.855701
372.000000, 0.855344
373.000000, 0.855054
374.000000, 0.854766
375.000000, 0.854374
376.000000, 0.853986
377.000000, 0.853567
378.000000, 0.853074
379.000000, 0.852568
380.000000, 0.852075
381.000000, 0.851643
382.000000, 0.851248
383.000000, 0.850888
384.000000, 0.850554
385.000000, 0.850307
386.000000, 0.850111
387.000000, 0.849878
388.000000, 0.849529
389.000000, 0.849198
390.000000, 0.848823
391.000000, 0.848459
392.000000, 0.848096
393.000000, 0.847763
394.000000, 0.847468
395.000000, 0.847187
396.000000, 0.846801
397.000000, 0.846322
398.000000, 0.845780
399.000000, 0.845263
400.000000, 0.844788
401.000000, 0.844333
402.000000, 0.843869
403.000000, 0.843460
404.000000, 0.843085
405.000000, 0.842682
406.000000, 0.842300
407.000000, 0.841964
408.000000, 0.841557
409.000000, 0.841153
410.000000, 0.840773
411.000000, 0.840411
412.000000, 0.840010
413.000000, 0.839595
414.000000, 0.839193
415.000000, 0.838804
416.000000, 0.838433
417.000000, 0.838096
418.000000, 0.837866
419.000000, 0.837678
420.000000, 0.837472
421.000000, 0.837237
422.000000, 0.836957
423.000000, 0.836668
424.000000, 0.836388
425.000000, 0.836101
426.000000, 0.835863
427.000000, 0.835689
428.000000, 0.835442
429.000000, 0.835076
430.000000, 0.834676
431.000000, 0.834272
432.000000, 0.833830
433.000000, 0.833415
434.000000, 0.833055
435.000000, 0.832712
436.000000, 0.832336
437.000000, 0.831940
438.000000, 0.831602
439.000000, 0.831359
440.000000, 0.831118
441.000000, 0.830831
442.000000, 0.830484
443.000000, 0.830063
444.000000, 0.829651
445.000000, 0.829209
446.000000, 0.828771
447.000000, 0.828328
448.000000, 0.827874
449.000000, 0.827381
450.000000, 0.826905
451.000000, 0.826470
452.000000, 0.826004
453.000000, 0.825570
454.000000, 0.825143
455.000000, 0.824733
456.000000, 0.824336
457.000000, 0.823937
458.000000, 0.823541
459.000000, 0.823136
460.000000, 0.822686
461.000000, 0.822273
462.000000, 0.821924
