s, A
290.000000, 0.751446
291.000000, 0.751259
292.000000, 0.751230
293.000000, 0.751268
294.000000, 0.751205
295.000000, 0.751047
296.000000, 0.750800
297.000000, 0.750426
298.000000, 0.750058
299.000000, 0.749717
300.000000, 0.749368
301.000000, 0.749000
302.000000, 0.748694
303.000000, 0.748318
304.000000, 0.747988
305.000000, 0.747783
306.000000, 0.747680
307.000000, 0.747639
308.000000, 0.747569
309.000000, 0.747539
310.000000, 0.747616
311.000000, 0.747715
312.000000, 0.747688
313.000000, 0.747498
314.000000, 0.747199
315.000000, 0.746862
316.000000, 0.746699
317.000000, 0.746717
318.000000, 0.746822
319.000000, 0.746871
320.000000, 0.746854
321.000000, 0.746750
322.000000, 0.746614
323.000000, 0.746390
324.000000, 0.746147
325.000000, 0.745717
326.000000, 0.745072
327.000000, 0.744506
328.000000, 0.744098
329.000000, 0.743749
330.000000, 0.743419
331.000000, 0.743133
332.000000, 0.742859
333.000000, 0.742545
334.000000, 0.742179
335.000000, 0.741916
336.000000, 0.741725
337.000000, 0.741609
338.000000, 0.741366
339.000000, 0.740985
340.000000, 0.740638
341.000000, 0.740330
342.000000, 0.739974
343.000000, 0.739652
344.000000, 0.739282
345.000000, 0.739025
346.000000, 0.738778
347.000000, 0.738538
348.000000, 0.738309
349.000000, 0.738029
350.000000, 0.737739
351.000000, 0.737482
352.000000, 0.737263
353.000000, 0.737128
354.000000, 0.737023
355.000000, 0.736934
356.000000, 0.736932
357.000000, 0.736990
358.000000, 0.737018
359.000000, 0.737020
360.000000, 0.737027
361.000000, 0.737022
362.000000, 0.736960
363.000000, 0.736847
364.000000, 0.736664
365.000000, 0.736467
366.000000, 0.736195
367.000000, 0.735867
368.000000, 0.735477
369.000000, 0.735073
370.000000, 0.734833
371.000000, 0.734739
372.000000, 0.734712
373.000000, 0.734629
374.000000, 0.734449
375.000000, 0.734235
376.000000, 0.734118
377.000000, 0.734054
378.000000, 0.734003
379.000000, 0.733882
380.000000, 0.733783
381.000000, 0.733696
382.000000, 0.733620
383.000000, 0.733577
384.000000, 0.733503
385.000000, 0.733372
386.000000, 0.733211
387.000000, 0.732968
388.000000, 0.732662
389.000000, 0.732269
390.000000, 0.731834
391.000000, 0.731414
392.000000, 0.731046
393.000000, 0.730684
394.000000, 0.730292
395.000000, 0.729861
396.000000, 0.729391
397.000000, 0.728913
398.000000, 0.728487
399.000000, 0.728159
400.000000, 0.727839
401.000000, 0.727506
402.000000, 0.727244
403.000000, 0.726989
404.000000, 0.726755
405.000000, 0.726450
406.000000, 0.726106
407.000000, 0.725716
408.000000, 0.725281
409.000000, 0.724863
410.000000, 0.724454
411.000000, 0.724079
412.000000, 0.723715
413.000000, 0.723414
414.000000, 0.723157
415.000000, 0.722928
416.000000, 0.722639
417.000000, 0.722247
418.000000, 0.721807
419.000000, 0.721405
420.000000, 0.721065
421.000000, 0.720748
422.000000, 0.720494
423.000000, 0.720307
424.000000, 0.720134
425.000000, 0.720000
426.000000, 0.719843
427.000000, 0.719663
428.000000, 0.719371
429.000000, 0.719035
430.000000, 0.718668
431.000000, 0.718197
432.000000, 0.717750
433.000000, 0.717375
434.000000, 0.717100
435.000000, 0.716911
436.000000, 0.716769
437.000000, 0.716626
438.000000, 0.716536
439.000000, 0.716425
440.000000, 0.716322
441.000000, 0.716247
442.000000, 0.716137
443.000000, 0.716036
444.000000, 0.715920
445.000000, 0.715822
446.000000, 0.715727
447.000000, 0.715660
448.000000, 0.715558
449.000000, 0.715421
450.000000, 0.715256
451.000000, 0.715042
452.000000, 0.714864
453.000000, 0.714682
454.000000, 0.714449
455.000000, 0.714187
456.000000, 0.713919
