s, A
0.000000, 0.470568
1.000000, 0.470575
2.000000, 0.462179
3.000000, 0.469515
4.000000, 0.461880
5.000000, 0.468833
6.000000, 0.475696
7.000000, 0.468796
8.000000, 0.468260
9.000000, 0.460199
10.000000, 0.470335
11.000000, 0.462742
12.000000, 0.463576
13.000000, 0.463236
14.000000, 0.461111
15.000000, 0.453130
16.000000, 0.460802
17.000000, 0.469270
18.000000, 0.461153
19.000000, 0.462784
20.000000, 0.469900
21.000000, 0.463741
22.000000, 0.468437
23.000000, 0.469463
24.000000, 0.461197
25.000000, 0.461602
26.000000, 0.462094
27.000000, 0.469380
28.000000, 0.460697
29.000000, 0.470081
30.000000, 0.463330
31.000000, 0.462717
32.000000, 0.461695
33.000000, 0.470496
34.000000, 0.470823
35.000000, 0.463252
36.000000, 0.471023
37.000000, 0.454539
38.000000, 0.462918
39.000000, 0.456049
40.000000, 0.457062
41.000000, 0.456451
42.000000, 0.464037
43.000000, 0.475487
44.000000, 0.466760
45.000000, 0.457926
46.000000, 0.466306
47.000000, 0.457661
48.000000, 0.459581
49.000000, 0.475768
50.000000, 0.466920
51.000000, 0.468098
52.000000, 0.467116
53.000000, 0.459851
54.000000, 0.460047
55.000000, 0.459995
56.000000, 0.459606
57.000000, 0.467393
58.000000, 0.467362
59.000000, 0.464690
60.000000, 0.464574
