s, A
0.000000, 0.985611
1.000000, 0.985582
2.000000, 0.985203
3.000000, 0.984677
4.000000, 0.984184
5.000000, 0.983643
6.000000, 0.983335
7.000000, 0.983293
8.000000, 0.983024
9.000000, 0.982594
10.000000, 0.982383
11.000000, 0.982276
12.000000, 0.981845
13.000000, 0.981374
14.000000, 0.980749
15.000000, 0.980502
16.000000, 0.981023
17.000000, 0.981345
18.000000, 0.981634
19.000000, 0.981914
20.000000, 0.982248
21.000000, 0.982677
22.000000, 0.983143
23.000000, 0.983561
24.000000, 0.983977
25.000000, 0.984349
26.000000, 0.984641
27.000000, 0.984838
28.000000, 0.984949
29.000000, 0.984967
30.000000, 0.984905
31.000000, 0.984701
32.000000, 0.984440
33.000000, 0.984124
34.000000, 0.983823
35.000000, 0.983528
36.000000, 0.983263
37.000000, 0.983074
38.000000, 0.982939
39.000000, 0.982838
40.000000, 0.982755
41.000000, 0.982667
42.000000, 0.982566
43.000000, 0.982486
44.000000, 0.982395
45.000000, 0.982335
46.000000, 0.982310
47.000000, 0.982236
48.000000, 0.982140
49.000000, 0.982023
50.000000, 0.981895
51.000000, 0.981776
52.000000, 0.981684
53.000000, 0.981593
54.000000, 0.981540
55.000000, 0.981514
56.000000, 0.981503
57.000000, 0.981532
58.000000, 0.981527
59.000000, 0.981522
60.000000, 0.981538
61.000000, 0.981580
62.000000, 0.981616
63.000000, 0.981666
64.000000, 0.981757
65.000000, 0.981870
66.000000, 0.981979
67.000000, 0.982094
68.000000, 0.982171
69.000000, 0.982245
70.000000, 0.982296
71.000000, 0.982327
72.000000, 0.982313
73.000000, 0.982279
74.000000, 0.982245
75.000000, 0.982200
76.000000, 0.982134
77.000000, 0.982029
78.000000, 0.981947
79.000000, 0.981833
80.000000, 0.981720
81.000000, 0.981641
82.000000, 0.981489
83.000000, 0.981322
84.000000, 0.981146
85.000000, 0.981014
86.000000, 0.980877
87.000000, 0.980739
88.000000, 0.980640
89.000000, 0.980567
90.000000, 0.980529
91.000000, 0.980480
92.000000, 0.980447
93.000000, 0.980451
94.000000, 0.980425
95.000000, 0.980413
96.000000, 0.980415
97.000000, 0.980384
98.000000, 0.980330
99.000000, 0.980259
100.000000, 0.980195
101.000000, 0.980109
102.000000, 0.980034
103.000000, 0.979924
104.000000, 0.979850
105.000000, 0.979774
106.000000, 0.979674
107.000000, 0.979565
108.000000, 0.979507
109.000000, 0.979451
110.000000, 0.979383
111.000000, 0.979321
112.000000, 0.979267
113.000000, 0.979225
114.000000, 0.979201
115.000000, 0.979165
116.000000, 0.979153
117.000000, 0.979162
118.000000, 0.979146
119.000000, 0.979139
120.000000, 0.979141
121.000000, 0.979147
122.000000, 0.979184
123.000000, 0.979191
124.000000, 0.979211
125.000000, 0.979223
126.000000, 0.979220
127.000000, 0.979177
128.000000, 0.979125
129.000000, 0.979113
130.000000, 0.979093
131.000000, 0.979078
132.000000, 0.979028
133.000000, 0.978923
134.000000, 0.978806
135.000000, 0.978675
136.000000, 0.978535
137.000000, 0.978423
138.000000, 0.978304
139.000000, 0.978157
140.000000, 0.978026
141.000000, 0.977909
142.000000, 0.977791
143.000000, 0.977688
144.000000, 0.977544
145.000000, 0.977400
146.000000, 0.977284
147.000000, 0.977168
148.000000, 0.977042
149.000000, 0.976894
150.000000, 0.976764
151.000000, 0.976651
152.000000, 0.976526
153.000000, 0.976394
154.000000, 0.976293
155.000000, 0.976205
156.000000, 0.976106
157.000000, 0.976014
158.000000, 0.975943
159.000000, 0.975856
160.000000, 0.975766
161.000000, 0.975672
162.000000, 0.975584
163.000000, 0.975514
164.000000, 0.975425
165.000000, 0.975328
166.000000, 0.975217
167.000000, 0.975132
168.000000, 0.975023
169.000000, 0.974928
170.000000, 0.974835
171.000000, 0.974782
172.000000, 0.974700
173.000000, 0.974632
174.000000, 0.974567
175.000000, 0.974506
176.000000, 0.974421
177.000000, 0.974345
178.000000, 0.974234
179.000000, 0.974133
180.000000, 0.974010
181.000000, 0.973898
182.000000, 0.973748
183.000000, 0.973609
184.000000, 0.973447
185.000000, 0.973307
186.000000, 0.973196
187.000000, 0.973135
188.000000, 0.973028
189.000000, 0.972939
190.000000, 0.972853
191.000000, 0.972767
192.000000, 0.972701
193.000000, 0.972610
194.000000, 0.972521
195.000000, 0.972447
196.000000, 0.972356
197.000000, 0.972310
198.000000, 0.972291
199.000000, 0.972272
200.000000, 0.972223
201.000000, 0.972173
202.000000, 0.972127
203.000000, 0.972087
204.000000, 0.972020
205.000000, 0.971928
206.000000, 0.971826
207.000000, 0.971752
208.000000, 0.971655
209.000000, 0.971572
210.000000, 0.971503
211.000000, 0.971452
212.000000, 0.971387
213.000000, 0.971332
214.000000, 0.971265
215.000000, 0.971214
216.000000, 0.971170
217.000000, 0.971161
218.000000, 0.971128
219.000000, 0.971114
220.000000, 0.971083
221.000000, 0.971074
222.000000, 0.971055
223.000000, 0.971055
224.000000, 0.971036
225.000000, 0.970987
226.000000, 0.970950
227.000000, 0.970902
228.000000, 0.970852
229.000000, 0.970802
230.000000, 0.970741
231.000000, 0.970657
232.000000, 0.970594
233.000000, 0.970567
234.000000, 0.970507
235.000000, 0.970483
236.000000, 0.970448
237.000000, 0.970448
238.000000, 0.970462
239.000000, 0.970442
240.000000, 0.970474
241.000000, 0.970510
242.000000, 0.970546
243.000000, 0.970607
244.000000, 0.970659
245.000000, 0.970678
246.000000, 0.970747
247.000000, 0.970823
248.000000, 0.970884
249.000000, 0.970923
250.000000, 0.970963
251.000000, 0.971010
252.000000, 0.971076
253.000000, 0.971138
254.000000, 0.971148
255.000000, 0.971210
256.000000, 0.971226
257.000000, 0.971274
258.000000, 0.971331
259.000000, 0.971385
260.000000, 0.971419
261.000000, 0.971462
262.000000, 0.971490
263.000000, 0.971530
264.000000, 0.971539
265.000000, 0.971572
266.000000, 0.971623
267.000000, 0.971658
268.000000, 0.971694
269.000000, 0.971727
270.000000, 0.971767
271.000000, 0.971785
272.000000, 0.971810
273.000000, 0.971853
274.000000, 0.971854
275.000000, 0.971849
276.000000, 0.971845
277.000000, 0.971822
278.000000, 0.971794
279.000000, 0.971766
280.000000, 0.971747
281.000000, 0.971736
282.000000, 0.971706
283.000000, 0.971672
284.000000, 0.971658
285.000000, 0.971612
286.000000, 0.971584
287.000000, 0.971559
288.000000, 0.971497
289.000000, 0.971443
290.000000, 0.971421
291.000000, 0.971366
292.000000, 0.971313
293.000000, 0.971253
294.000000, 0.971214
295.000000, 0.971141
296.000000, 0.971056
297.000000, 0.971047
298.000000, 0.971027
299.000000, 0.971013
300.000000, 0.970989
301.000000, 0.970994
302.000000, 0.970971
303.000000, 0.970919
304.000000, 0.970928
305.000000, 0.970912
306.000000, 0.970899
307.000000, 0.970871
308.000000, 0.970866
309.000000, 0.970866
310.000000, 0.970837
311.000000, 0.970833
312.000000, 0.970817
313.000000, 0.970781
314.000000, 0.970758
315.000000, 0.970766
316.000000, 0.970758
317.000000, 0.970750
318.000000, 0.970719
319.000000, 0.970692
320.000000, 0.970710
321.000000, 0.970743
322.000000, 0.970763
323.000000, 0.970783
324.000000, 0.970841
325.000000, 0.970919
326.000000, 0.970956
327.000000, 0.971005
328.000000, 0.971059
329.000000, 0.971098
330.000000, 0.971126
331.000000, 0.971140
332.000000, 0.971153
333.000000, 0.971162
334.000000, 0.971205
335.000000, 0.971243
336.000000, 0.971298
337.000000, 0.971337
338.000000, 0.971387
339.000000, 0.971452
340.000000, 0.971529
341.000000, 0.971590
342.000000, 0.971686
343.000000, 0.971772
344.000000, 0.971836
345.000000, 0.971884
346.000000, 0.971944
347.000000, 0.971994
348.000000, 0.971994
349.000000, 0.971995
350.000000, 0.972029
351.000000, 0.972044
352.000000, 0.972035
353.000000, 0.972024
354.000000, 0.971991
355.000000, 0.971972
356.000000, 0.971984
357.000000, 0.972014
358.000000, 0.972005
359.000000, 0.972020
360.000000, 0.972051
361.000000, 0.972061
362.000000, 0.972089
363.000000, 0.972119
364.000000, 0.972160
365.000000, 0.972160
366.000000, 0.972158
367.000000, 0.972183
368.000000, 0.972216
369.000000, 0.972259
370.000000, 0.972263
371.000000, 0.972278
372.000000, 0.972338
373.000000, 0.972360
374.000000, 0.972403
375.000000, 0.972445
376.000000, 0.972487
377.000000, 0.972516
378.000000, 0.972527
379.000000, 0.972555
380.000000, 0.972613
381.000000, 0.972660
382.000000, 0.972727
383.000000, 0.972773
384.000000, 0.972818
385.000000, 0.972867
386.000000, 0.972926
387.000000, 0.972934
388.000000, 0.972971
389.000000, 0.973032
390.000000, 0.973076
391.000000, 0.973118
392.000000, 0.973154
393.000000, 0.973196
394.000000, 0.973229
395.000000, 0.973263
396.000000, 0.973285
397.000000, 0.973345
398.000000, 0.973351
399.000000, 0.973362
400.000000, 0.973359
401.000000, 0.973366
402.000000, 0.973323
403.000000, 0.973273
404.000000, 0.973251
405.000000, 0.973218
406.000000, 0.973194
407.000000, 0.973171
408.000000, 0.973160
409.000000, 0.973136
410.000000, 0.973109
411.000000, 0.973104
412.000000, 0.973074
413.000000, 0.973040
414.000000, 0.972997
415.000000, 0.972948
416.000000, 0.972936
417.000000, 0.972921
418.000000, 0.972900
419.000000, 0.972893
420.000000, 0.972894
421.000000, 0.972885
422.000000, 0.972898
423.000000, 0.972942
424.000000, 0.972969
425.000000, 0.973016
426.000000, 0.973022
427.000000, 0.973035
428.000000, 0.973055
429.000000, 0.973052
430.000000, 0.973054
431.000000, 0.973068
432.000000, 0.973068
433.000000, 0.973069
434.000000, 0.973054
435.000000, 0.973050
436.000000, 0.973051
437.000000, 0.973025
438.000000, 0.973007
439.000000, 0.973001
440.000000, 0.972995
441.000000, 0.972973
442.000000, 0.972942
443.000000, 0.972899
444.000000, 0.972882
445.000000, 0.972870
446.000000, 0.972881
447.000000, 0.972864
448.000000, 0.972869
449.000000, 0.972853
450.000000, 0.972846
451.000000, 0.972830
452.000000, 0.972826
453.000000, 0.972794
454.000000, 0.972793
455.000000, 0.972826
456.000000, 0.972841
457.000000, 0.972896
458.000000, 0.972939
459.000000, 0.972978
460.000000, 0.973007
461.000000, 0.973059
462.000000, 0.973075
463.000000, 0.973095
464.000000, 0.973116
465.000000, 0.973122
466.000000, 0.973135
467.000000, 0.973152
468.000000, 0.973169
469.000000, 0.973214
470.000000, 0.973280
471.000000, 0.973300
472.000000, 0.973275
473.000000, 0.973237
474.000000, 0.973220
475.000000, 0.973209
476.000000, 0.973225
477.000000, 0.973267
478.000000, 0.973306
479.000000, 0.973305
480.000000, 0.973334
481.000000, 0.973323
482.000000, 0.973330
483.000000, 0.973327
484.000000, 0.973300
485.000000, 0.973282
486.000000, 0.973298
487.000000, 0.973301
488.000000, 0.973307
489.000000, 0.973335
490.000000, 0.973336
491.000000, 0.973324
492.000000, 0.973294
493.000000, 0.973265
494.000000, 0.973262
495.000000, 0.973261
496.000000, 0.973252
497.000000, 0.973250
498.000000, 0.973224
499.000000, 0.973225
500.000000, 0.973200
501.000000, 0.973199
502.000000, 0.973215
503.000000, 0.973200
504.000000, 0.973168
505.000000, 0.973190
506.000000, 0.973196
507.000000, 0.973202
508.000000, 0.973185
509.000000, 0.973166
510.000000, 0.973146
511.000000, 0.973144
512.000000, 0.973132
513.000000, 0.973125
514.000000, 0.973111
515.000000, 0.973105
516.000000, 0.973084
517.000000, 0.973074
518.000000, 0.973063
519.000000, 0.973040
520.000000, 0.973043
521.000000, 0.973055
522.000000, 0.973064
523.000000, 0.973039
524.000000, 0.973052
525.000000, 0.973068
526.000000, 0.973097
527.000000, 0.973098
528.000000, 0.973118
529.000000, 0.973136
530.000000, 0.973130
531.000000, 0.973109
532.000000, 0.973106
533.000000, 0.973104
534.000000, 0.973081
535.000000, 0.973058
536.000000, 0.973058
537.000000, 0.973068
538.000000, 0.973077
539.000000, 0.973079
540.000000, 0.973082
541.000000, 0.973076
542.000000, 0.973053
543.000000, 0.973022
544.000000, 0.973036
545.000000, 0.973039
546.000000, 0.973034
547.000000, 0.973068
548.000000, 0.973099
549.000000, 0.973077
550.000000, 0.973087
551.000000, 0.973104
552.000000, 0.973143
553.000000, 0.973180
554.000000, 0.973206
555.000000, 0.973210
556.000000, 0.973214
557.000000, 0.973204
558.000000, 0.973217
559.000000, 0.973216
560.000000, 0.973254
561.000000, 0.973286
562.000000, 0.973321
563.000000, 0.973349
564.000000, 0.973364
565.000000, 0.973383
566.000000, 0.973389
567.000000, 0.973409
568.000000, 0.973402
569.000000, 0.973433
570.000000, 0.973454
571.000000, 0.973466
572.000000, 0.973468
573.000000, 0.973488
574.000000, 0.973487
575.000000, 0.973512
576.000000, 0.973507
577.000000, 0.973494
578.000000, 0.973489
579.000000, 0.973487
580.000000, 0.973478
581.000000, 0.973487
582.000000, 0.973466
583.000000, 0.973470
584.000000, 0.973445
585.000000, 0.973416
586.000000, 0.973408
587.000000, 0.973387
588.000000, 0.973381
589.000000, 0.973404
590.000000, 0.973395
591.000000, 0.973388
592.000000, 0.973376
593.000000, 0.973390
594.000000, 0.973420
595.000000, 0.973437
596.000000, 0.973459
597.000000, 0.973445
598.000000, 0.973460
599.000000, 0.973473
600.000000, 0.973461
601.000000, 0.973439
602.000000, 0.973445
603.000000, 0.973469
604.000000, 0.973442
605.000000, 0.973439
606.000000, 0.973421
607.000000, 0.973406
608.000000, 0.973418
609.000000, 0.973403
610.000000, 0.973413
611.000000, 0.973429
612.000000, 0.973413
613.000000, 0.973409
614.000000, 0.973414
615.000000, 0.973417
616.000000, 0.973392
617.000000, 0.973375
618.000000, 0.973407
619.000000, 0.973421
620.000000, 0.973446
621.000000, 0.973434
622.000000, 0.973416
623.000000, 0.973403
624.000000, 0.973428
625.000000, 0.973404
626.000000, 0.973389
627.000000, 0.973353
628.000000, 0.973330
629.000000, 0.973302
630.000000, 0.973288
631.000000, 0.973243
632.000000, 0.973199
633.000000, 0.973159
634.000000, 0.973164
635.000000, 0.973159
636.000000, 0.973126
637.000000, 0.973127
638.000000, 0.973114
639.000000, 0.973112
640.000000, 0.973093
641.000000, 0.973085
642.000000, 0.973063
643.000000, 0.973052
644.000000, 0.973041
645.000000, 0.973018
646.000000, 0.972994
647.000000, 0.973010
648.000000, 0.972999
649.000000, 0.973001
650.000000, 0.973015
651.000000, 0.973022
652.000000, 0.973026
653.000000, 0.973026
654.000000, 0.973052
655.000000, 0.973054
656.000000, 0.973048
657.000000, 0.973060
658.000000, 0.973043
659.000000, 0.973046
660.000000, 0.973042
661.000000, 0.973010
662.000000, 0.972974
663.000000, 0.972984
664.000000, 0.972993
665.000000, 0.972972
