s, A
0.000000, 0.925765
1.000000, 0.934022
2.000000, 1.031090
3.000000, 1.027258
4.000000, 1.069351
5.000000, 0.884844
6.000000, 1.139907
7.000000, 1.151676
8.000000, 1.308520
9.000000, 1.112009
10.000000, 0.977031
11.000000, 1.176151
12.000000, 1.151139
13.000000, 1.168513
14.000000, 0.995649
15.000000, 0.834453
16.000000, 0.745317
17.000000, 0.749967
18.000000, 0.660805
19.000000, 0.591115
20.000000, 0.539330
21.000000, 0.471652
22.000000, 0.401611
23.000000, 0.358825
24.000000, 0.326351
25.000000, 0.286824
26.000000, 0.244031
27.000000, 0.228470
28.000000, 0.204420
29.000000, 0.181093
30.000000, 0.165262
31.000000, 0.150209
32.000000, 0.142496
33.000000, 0.127336
34.000000, 0.119139
35.000000, 0.103918
36.000000, 0.096139
37.000000, 0.081199
38.000000, 0.073495
39.000000, 0.072679
40.000000, 0.065194
41.000000, 0.064305
42.000000, 0.063077
43.000000, 0.055088
44.000000, 0.054764
45.000000, 0.054114
46.000000, 0.053212
47.000000, 0.052146
48.000000, 0.050973
49.000000, 0.042792
50.000000, 0.042548
51.000000, 0.042002
52.000000, 0.041301
53.000000, 0.040427
54.000000, 0.039379
55.000000, 0.038214
56.000000, 0.037009
57.000000, 0.035834
58.000000, 0.034734
59.000000, 0.033669
60.000000, 0.032566
61.000000, 0.031396
62.000000, 0.030141
63.000000, 0.028978
64.000000, 0.027915
65.000000, 0.026965
66.000000, 0.026118
67.000000, 0.025369
68.000000, 0.024703
69.000000, 0.024095
70.000000, 0.023510
71.000000, 0.022971
72.000000, 0.022465
73.000000, 0.022025
74.000000, 0.021623
75.000000, 0.021263
76.000000, 0.020934
77.000000, 0.020631
78.000000, 0.020364
79.000000, 0.020126
80.000000, 0.019912
81.000000, 0.019708
82.000000, 0.019511
83.000000, 0.019323
84.000000, 0.019129
85.000000, 0.018949
86.000000, 0.018797
87.000000, 0.018658
88.000000, 0.018522
89.000000, 0.018380
90.000000, 0.018228
91.000000, 0.018083
92.000000, 0.017926
93.000000, 0.017787
94.000000, 0.017649
95.000000, 0.017515
96.000000, 0.017392
97.000000, 0.017268
98.000000, 0.017140
99.000000, 0.016990
100.000000, 0.016847
101.000000, 0.016710
102.000000, 0.016581
103.000000, 0.016447
104.000000, 0.016320
105.000000, 0.016191
106.000000, 0.016068
107.000000, 0.015948
108.000000, 0.015803
109.000000, 0.015655
110.000000, 0.015493
111.000000, 0.015344
112.000000, 0.015208
113.000000, 0.015090
114.000000, 0.014982
115.000000, 0.014879
116.000000, 0.014777
117.000000, 0.014672
118.000000, 0.014579
119.000000, 0.014478
120.000000, 0.014374
121.000000, 0.014280
122.000000, 0.014195
123.000000, 0.014111
124.000000, 0.014032
125.000000, 0.013958
126.000000, 0.013883
127.000000, 0.013811
128.000000, 0.013726
129.000000, 0.013659
130.000000, 0.013600
131.000000, 0.013546
132.000000, 0.013501
133.000000, 0.013450
134.000000, 0.013399
135.000000, 0.013347
136.000000, 0.013289
137.000000, 0.013231
138.000000, 0.013176
139.000000, 0.013124
140.000000, 0.013080
141.000000, 0.013034
142.000000, 0.012988
143.000000, 0.012948
144.000000, 0.012914
145.000000, 0.012871
146.000000, 0.012835
147.000000, 0.012799
148.000000, 0.012776
149.000000, 0.012753
150.000000, 0.012735
151.000000, 0.012715
152.000000, 0.012697
153.000000, 0.012685
154.000000, 0.012678
155.000000, 0.012671
156.000000, 0.012666
157.000000, 0.012660
158.000000, 0.012665
159.000000, 0.012668
160.000000, 0.012663
161.000000, 0.012659
162.000000, 0.012654
163.000000, 0.012650
164.000000, 0.012638
165.000000, 0.012630
166.000000, 0.012619
167.000000, 0.012617
168.000000, 0.012608
169.000000, 0.012603
170.000000, 0.012598
171.000000, 0.012594
172.000000, 0.012600
173.000000, 0.012600
174.000000, 0.012600
175.000000, 0.012607
176.000000, 0.012602
177.000000, 0.012596
178.000000, 0.012596
179.000000, 0.012589
180.000000, 0.012594
181.000000, 0.012594
182.000000, 0.012594
183.000000, 0.012589
184.000000, 0.012586
185.000000, 0.012585
186.000000, 0.012585
187.000000, 0.012591
188.000000, 0.012591
189.000000, 0.012589
190.000000, 0.012591
191.000000, 0.012588
192.000000, 0.012584
193.000000, 0.012580
194.000000, 0.012580
195.000000, 0.012581
196.000000, 0.012576
197.000000, 0.012571
198.000000, 0.012569
199.000000, 0.012561
200.000000, 0.012552
201.000000, 0.012549
202.000000, 0.012541
203.000000, 0.012535
204.000000, 0.012533
205.000000, 0.012521
206.000000, 0.012507
207.000000, 0.012501
208.000000, 0.012489
209.000000, 0.012474
210.000000, 0.012457
211.000000, 0.012444
212.000000, 0.012432
213.000000, 0.012411
214.000000, 0.012392
215.000000, 0.012372
216.000000, 0.012347
217.000000, 0.012321
218.000000, 0.012297
219.000000, 0.012277
220.000000, 0.012260
221.000000, 0.012241
222.000000, 0.012220
223.000000, 0.012203
224.000000, 0.012182
225.000000, 0.012165
226.000000, 0.012149
227.000000, 0.012134
228.000000, 0.012117
229.000000, 0.012097
230.000000, 0.012078
231.000000, 0.012062
232.000000, 0.012045
233.000000, 0.012031
234.000000, 0.012023
235.000000, 0.012014
236.000000, 0.011994
237.000000, 0.011972
238.000000, 0.011954
239.000000, 0.011945
240.000000, 0.011935
241.000000, 0.011917
242.000000, 0.011906
243.000000, 0.011891
244.000000, 0.011883
245.000000, 0.011872
246.000000, 0.011861
247.000000, 0.011846
248.000000, 0.011834
249.000000, 0.011823
250.000000, 0.011808
251.000000, 0.011803
252.000000, 0.011788
253.000000, 0.011770
254.000000, 0.011757
255.000000, 0.011743
256.000000, 0.011733
257.000000, 0.011718
258.000000, 0.011703
259.000000, 0.011690
260.000000, 0.011687
261.000000, 0.011689
262.000000, 0.011681
263.000000, 0.011673
264.000000, 0.011670
265.000000, 0.011659
266.000000, 0.011650
267.000000, 0.011650
268.000000, 0.011646
269.000000, 0.011640
270.000000, 0.011640
271.000000, 0.011641
272.000000, 0.011642
273.000000, 0.011640
274.000000, 0.011634
275.000000, 0.011628
276.000000, 0.011630
277.000000, 0.011630
278.000000, 0.011627
279.000000, 0.011622
280.000000, 0.011614
281.000000, 0.011604
282.000000, 0.011593
283.000000, 0.011584
284.000000, 0.011578
285.000000, 0.011574
286.000000, 0.011557
287.000000, 0.011559
288.000000, 0.011559
289.000000, 0.011548
290.000000, 0.011541
291.000000, 0.011535
292.000000, 0.011527
293.000000, 0.011517
294.000000, 0.011516
295.000000, 0.011518
296.000000, 0.011512
297.000000, 0.011496
298.000000, 0.011491
299.000000, 0.011487
300.000000, 0.011481
301.000000, 0.011473
302.000000, 0.011466
303.000000, 0.011464
304.000000, 0.011458
305.000000, 0.011450
306.000000, 0.011444
307.000000, 0.011442
308.000000, 0.011440
309.000000, 0.011434
310.000000, 0.011435
311.000000, 0.011435
312.000000, 0.011432
313.000000, 0.011428
314.000000, 0.011437
315.000000, 0.011441
316.000000, 0.011444
317.000000, 0.011451
318.000000, 0.011455
319.000000, 0.011451
320.000000, 0.011459
321.000000, 0.011471
322.000000, 0.011481
323.000000, 0.011490
324.000000, 0.011499
325.000000, 0.011502
326.000000, 0.011504
327.000000, 0.011510
328.000000, 0.011514
329.000000, 0.011516
330.000000, 0.011525
331.000000, 0.011520
332.000000, 0.011517
333.000000, 0.011512
334.000000, 0.011508
335.000000, 0.011498
336.000000, 0.011477
337.000000, 0.011457
338.000000, 0.011440
339.000000, 0.011427
340.000000, 0.011419
341.000000, 0.011414
342.000000, 0.011408
343.000000, 0.011397
344.000000, 0.011393
345.000000, 0.011386
346.000000, 0.011385
347.000000, 0.011377
348.000000, 0.011379
349.000000, 0.011379
350.000000, 0.011404
351.000000, 0.011442
352.000000, 0.011483
353.000000, 0.011520
354.000000, 0.011543
355.000000, 0.011561
356.000000, 0.011567
357.000000, 0.011571
358.000000, 0.011567
359.000000, 0.011550
360.000000, 0.011544
361.000000, 0.011542
362.000000, 0.011525
363.000000, 0.011503
364.000000, 0.011478
365.000000, 0.011442
366.000000, 0.011416
367.000000, 0.011386
368.000000, 0.011357
369.000000, 0.011341
370.000000, 0.011325
371.000000, 0.011309
372.000000, 0.011280
373.000000, 0.011263
374.000000, 0.011250
375.000000, 0.011243
376.000000, 0.011229
377.000000, 0.011211
378.000000, 0.011192
379.000000, 0.011176
380.000000, 0.011154
381.000000, 0.011137
382.000000, 0.011121
383.000000, 0.011099
384.000000, 0.011081
385.000000, 0.011064
386.000000, 0.011050
387.000000, 0.011038
388.000000, 0.011027
389.000000, 0.011017
390.000000, 0.011001
391.000000, 0.010986
392.000000, 0.010976
393.000000, 0.010965
394.000000, 0.010959
395.000000, 0.010952
396.000000, 0.010943
397.000000, 0.010927
398.000000, 0.010919
399.000000, 0.010918
400.000000, 0.010913
401.000000, 0.010909
402.000000, 0.010896
403.000000, 0.010886
404.000000, 0.010881
405.000000, 0.010879
406.000000, 0.010878
407.000000, 0.010879
408.000000, 0.010883
409.000000, 0.010879
410.000000, 0.010882
411.000000, 0.010883
412.000000, 0.010883
413.000000, 0.010890
414.000000, 0.010892
415.000000, 0.010895
416.000000, 0.010893
417.000000, 0.010896
418.000000, 0.010896
419.000000, 0.010898
420.000000, 0.010898
421.000000, 0.010897
422.000000, 0.010896
423.000000, 0.010896
424.000000, 0.010899
425.000000, 0.010897
426.000000, 0.010899
427.000000, 0.010898
428.000000, 0.010898
429.000000, 0.010908
430.000000, 0.010922
431.000000, 0.010946
432.000000, 0.010965
433.000000, 0.010990
434.000000, 0.011011
435.000000, 0.011029
436.000000, 0.011037
437.000000, 0.011043
438.000000, 0.011041
439.000000, 0.011043
440.000000, 0.011040
441.000000, 0.011022
442.000000, 0.010997
443.000000, 0.010987
444.000000, 0.010984
445.000000, 0.010988
446.000000, 0.010977
447.000000, 0.010962
448.000000, 0.010942
449.000000, 0.010924
450.000000, 0.010912
451.000000, 0.010906
452.000000, 0.010906
453.000000, 0.010911
454.000000, 0.010911
455.000000, 0.010907
456.000000, 0.010904
457.000000, 0.010908
458.000000, 0.010905
459.000000, 0.010905
460.000000, 0.010904
461.000000, 0.010901
462.000000, 0.010892
463.000000, 0.010886
464.000000, 0.010881
465.000000, 0.010877
466.000000, 0.010876
467.000000, 0.010874
468.000000, 0.010864
469.000000, 0.010863
470.000000, 0.010864
471.000000, 0.010861
472.000000, 0.010863
473.000000, 0.010861
474.000000, 0.010857
475.000000, 0.010858
476.000000, 0.010880
477.000000, 0.010916
478.000000, 0.010940
479.000000, 0.010961
480.000000, 0.010979
481.000000, 0.010991
482.000000, 0.011002
483.000000, 0.010980
484.000000, 0.010958
485.000000, 0.010939
486.000000, 0.010914
487.000000, 0.010904
488.000000, 0.010888
489.000000, 0.010872
490.000000, 0.010853
491.000000, 0.010836
492.000000, 0.010821
493.000000, 0.010809
494.000000, 0.010804
495.000000, 0.010802
496.000000, 0.010805
497.000000, 0.010813
498.000000, 0.010818
499.000000, 0.010826
500.000000, 0.010823
501.000000, 0.010809
502.000000, 0.010795
503.000000, 0.010777
504.000000, 0.010769
505.000000, 0.010759
506.000000, 0.010751
507.000000, 0.010748
508.000000, 0.010734
509.000000, 0.010723
510.000000, 0.010718
511.000000, 0.010713
512.000000, 0.010702
513.000000, 0.010695
514.000000, 0.010683
515.000000, 0.010681
516.000000, 0.010673
517.000000, 0.010666
518.000000, 0.010662
519.000000, 0.010664
520.000000, 0.010660
521.000000, 0.010655
522.000000, 0.010653
523.000000, 0.010649
524.000000, 0.010645
525.000000, 0.010645
526.000000, 0.010644
527.000000, 0.010641
528.000000, 0.010643
529.000000, 0.010653
530.000000, 0.010652
531.000000, 0.010646
532.000000, 0.010642
533.000000, 0.010642
534.000000, 0.010645
535.000000, 0.010647
536.000000, 0.010646
537.000000, 0.010647
538.000000, 0.010644
539.000000, 0.010645
540.000000, 0.010652
541.000000, 0.010663
542.000000, 0.010670
543.000000, 0.010677
544.000000, 0.010681
545.000000, 0.010692
546.000000, 0.010704
547.000000, 0.010713
548.000000, 0.010721
549.000000, 0.010732
550.000000, 0.010742
551.000000, 0.010749
552.000000, 0.010754
553.000000, 0.010762
554.000000, 0.010775
555.000000, 0.010806
556.000000, 0.010876
557.000000, 0.010935
558.000000, 0.010972
559.000000, 0.010984
560.000000, 0.010972
561.000000, 0.010956
562.000000, 0.010935
563.000000, 0.010923
564.000000, 0.010914
