s, A
0.000000, 0.346985
1.000000, 0.355264
2.000000, 0.424895
3.000000, 0.461541
4.000000, 0.395693
5.000000, 0.388294
6.000000, 0.428590
7.000000, 0.360427
8.000000, 0.364575
9.000000, 0.386547
10.000000, 0.361991
11.000000, 0.380293
12.000000, 0.384916
13.000000, 0.403955
14.000000, 0.379996
15.000000, 0.396858
16.000000, 0.450391
17.000000, 0.347749
18.000000, 0.362365
19.000000, 0.374986
20.000000, 0.419675
21.000000, 0.382329
22.000000, 0.389700
23.000000, 0.459446
24.000000, 0.389794
25.000000, 0.400714
26.000000, 0.372287
27.000000, 0.406288
28.000000, 0.452953
29.000000, 0.377082
30.000000, 0.346939
31.000000, 0.348523
32.000000, 0.367694
33.000000, 0.376941
34.000000, 0.354384
35.000000, 0.394656
36.000000, 0.356313
37.000000, 0.378183
38.000000, 0.450046
39.000000, 0.425950
40.000000, 0.379504
41.000000, 0.347922
42.000000, 0.358072
43.000000, 0.363044
44.000000, 0.397113
45.000000, 0.413176
46.000000, 0.485758
47.000000, 0.444952
48.000000, 0.448813
49.000000, 0.423740
50.000000, 0.390949
51.000000, 0.434384
52.000000, 0.362774
53.000000, 0.473822
54.000000, 0.387201
55.000000, 0.467389
56.000000, 0.383511
57.000000, 0.493407
58.000000, 0.404298
59.000000, 0.413197
60.000000, 0.462479
