s, A
0.000000, 0.988807
1.000000, 0.988801
2.000000, 0.988700
3.000000, 0.988648
4.000000, 0.988689
5.000000, 0.988629
6.000000, 0.988691
7.000000, 0.988671
8.000000, 0.988662
9.000000, 0.988865
10.000000, 0.988851
11.000000, 0.988917
12.000000, 0.988848
13.000000, 0.988706
14.000000, 0.988647
15.000000, 0.988576
16.000000, 0.988620
17.000000, 0.988399
18.000000, 0.988330
19.000000, 0.988182
20.000000, 0.987930
21.000000, 0.987786
22.000000, 0.987701
23.000000, 0.987649
24.000000, 0.987641
25.000000, 0.987635
26.000000, 0.987691
27.000000, 0.987807
28.000000, 0.987988
29.000000, 0.988197
30.000000, 0.988492
31.000000, 0.988787
32.000000, 0.989094
33.000000, 0.989290
34.000000, 0.989482
35.000000, 0.989603
36.000000, 0.989651
37.000000, 0.989632
38.000000, 0.989607
39.000000, 0.989672
40.000000, 0.989714
41.000000, 0.989640
42.000000, 0.989604
43.000000, 0.989709
44.000000, 0.989867
45.000000, 0.990074
46.000000, 0.990281
47.000000, 0.990413
48.000000, 0.990440
49.000000, 0.990345
50.000000, 0.990249
51.000000, 0.990145
52.000000, 0.990013
53.000000, 0.989839
54.000000, 0.989761
55.000000, 0.989807
56.000000, 0.989896
57.000000, 0.989959
58.000000, 0.990013
59.000000, 0.989950
60.000000, 0.989880
61.000000, 0.989729
62.000000, 0.989617
63.000000, 0.989515
64.000000, 0.989448
65.000000, 0.989515
66.000000, 0.989671
67.000000, 0.989912
68.000000, 0.990097
69.000000, 0.990257
70.000000, 0.990465
71.000000, 0.990542
72.000000, 0.990584
73.000000, 0.990700
74.000000, 0.990691
75.000000, 0.990672
76.000000, 0.990648
77.000000, 0.990714
78.000000, 0.990809
79.000000, 0.990976
80.000000, 0.991079
81.000000, 0.991183
82.000000, 0.991204
83.000000, 0.991263
84.000000, 0.991329
85.000000, 0.991264
86.000000, 0.991264
87.000000, 0.991306
88.000000, 0.991420
89.000000, 0.991535
90.000000, 0.991605
91.000000, 0.991639
92.000000, 0.991633
93.000000, 0.991601
94.000000, 0.991558
95.000000, 0.991459
96.000000, 0.991411
97.000000, 0.991438
98.000000, 0.991350
99.000000, 0.991296
100.000000, 0.991220
101.000000, 0.991173
102.000000, 0.991155
103.000000, 0.991170
104.000000, 0.991166
105.000000, 0.991129
106.000000, 0.991089
107.000000, 0.991078
108.000000, 0.991022
109.000000, 0.990997
110.000000, 0.990951
111.000000, 0.990940
112.000000, 0.990851
113.000000, 0.990646
114.000000, 0.990451
115.000000, 0.990264
116.000000, 0.990022
117.000000, 0.989792
118.000000, 0.989531
119.000000, 0.989257
120.000000, 0.989061
121.000000, 0.988864
122.000000, 0.988689
123.000000, 0.988547
124.000000, 0.988450
125.000000, 0.988357
126.000000, 0.988306
127.000000, 0.988328
128.000000, 0.988362
129.000000, 0.988409
130.000000, 0.988427
131.000000, 0.988429
132.000000, 0.988470
133.000000, 0.988523
134.000000, 0.988490
135.000000, 0.988442
136.000000, 0.988373
137.000000, 0.988341
138.000000, 0.988312
139.000000, 0.988312
140.000000, 0.988288
141.000000, 0.988267
142.000000, 0.988305
143.000000, 0.988325
144.000000, 0.988362
145.000000, 0.988386
146.000000, 0.988460
147.000000, 0.988499
148.000000, 0.988534
149.000000, 0.988564
150.000000, 0.988530
151.000000, 0.988424
152.000000, 0.988329
153.000000, 0.988289
154.000000, 0.988194
155.000000, 0.988114
156.000000, 0.988085
157.000000, 0.988056
158.000000, 0.987987
159.000000, 0.987962
160.000000, 0.987958
161.000000, 0.987980
162.000000, 0.988042
163.000000, 0.988099
164.000000, 0.988136
165.000000, 0.988172
166.000000, 0.988205
167.000000, 0.988205
168.000000, 0.988220
169.000000, 0.988244
170.000000, 0.988280
171.000000, 0.988337
172.000000, 0.988315
173.000000, 0.988303
174.000000, 0.988307
175.000000, 0.988256
176.000000, 0.988259
177.000000, 0.988261
178.000000, 0.988269
179.000000, 0.988270
180.000000, 0.988202
181.000000, 0.988174
182.000000, 0.988176
183.000000, 0.988145
184.000000, 0.988097
185.000000, 0.988039
186.000000, 0.987989
187.000000, 0.988027
188.000000, 0.988067
189.000000, 0.988095
190.000000, 0.988211
191.000000, 0.988300
192.000000, 0.988426
193.000000, 0.988557
194.000000, 0.988620
195.000000, 0.988609
196.000000, 0.988658
197.000000, 0.988597
198.000000, 0.988521
199.000000, 0.988457
200.000000, 0.988413
201.000000, 0.988355
202.000000, 0.988270
203.000000, 0.988133
204.000000, 0.988001
205.000000, 0.987881
206.000000, 0.987744
207.000000, 0.987637
208.000000, 0.987521
209.000000, 0.987439
210.000000, 0.987399
211.000000, 0.987352
212.000000, 0.987274
213.000000, 0.987226
214.000000, 0.987169
215.000000, 0.987192
216.000000, 0.987198
217.000000, 0.987178
218.000000, 0.987151
219.000000, 0.987144
220.000000, 0.987238
221.000000, 0.987341
222.000000, 0.987394
223.000000, 0.987412
224.000000, 0.987432
225.000000, 0.987377
226.000000, 0.987367
227.000000, 0.987349
228.000000, 0.987418
229.000000, 0.987505
230.000000, 0.987573
231.000000, 0.987659
232.000000, 0.987702
233.000000, 0.987803
234.000000, 0.987825
235.000000, 0.987827
236.000000, 0.987781
237.000000, 0.987759
238.000000, 0.987818
239.000000, 0.987902
240.000000, 0.987962
241.000000, 0.987970
242.000000, 0.987886
243.000000, 0.987820
244.000000, 0.987702
245.000000, 0.987623
246.000000, 0.987538
247.000000, 0.987476
248.000000, 0.987418
249.000000, 0.987323
250.000000, 0.987247
251.000000, 0.987221
252.000000, 0.987189
253.000000, 0.987119
254.000000, 0.987088
255.000000, 0.987070
256.000000, 0.987076
257.000000, 0.987082
258.000000, 0.987144
259.000000, 0.987260
260.000000, 0.987366
261.000000, 0.987413
262.000000, 0.987482
263.000000, 0.987588
264.000000, 0.987615
265.000000, 0.987660
266.000000, 0.987677
267.000000, 0.987751
268.000000, 0.987824
269.000000, 0.987895
270.000000, 0.987958
271.000000, 0.988032
272.000000, 0.988104
273.000000, 0.988188
274.000000, 0.988256
275.000000, 0.988348
276.000000, 0.988468
277.000000, 0.988568
278.000000, 0.988580
279.000000, 0.988604
280.000000, 0.988634
281.000000, 0.988644
282.000000, 0.988641
283.000000, 0.988621
284.000000, 0.988639
285.000000, 0.988636
286.000000, 0.988588
287.000000, 0.988518
288.000000, 0.988433
289.000000, 0.988392
290.000000, 0.988356
291.000000, 0.988304
292.000000, 0.988257
293.000000, 0.988210
294.000000, 0.988173
295.000000, 0.988136
296.000000, 0.988125
297.000000, 0.988128
298.000000, 0.988131
299.000000, 0.988089
300.000000, 0.988016
301.000000, 0.987936
302.000000, 0.987885
303.000000, 0.987870
304.000000, 0.987827
305.000000, 0.987769
306.000000, 0.987688
307.000000, 0.987538
308.000000, 0.987388
309.000000, 0.987275
310.000000, 0.987229
311.000000, 0.987161
312.000000, 0.987034
