sincing_velocity in px/s;mean esd in px;max esd in px;mean width in px;mean height in px;roughness;sharpness;porosity in px;intensity;first x position;first y position;timestamp;last x position;last y position;filename;gof
28.07447385307218;60.536992582857046;63.630981072570435;55.714285714285715;84.85714285714286;1.3169415241954496;46.1169447491067;6.244176873186983;86.5308076602831;1032;1018;0.03433346748352051;1038;1021;Object2;0.9670762237945528
33.176947957558475;10.005296725109929;15.012108426804138;11.857142857142858;14.142857142857142;1.2904417454290722;25.038204282138363;0.5394721238808218;46.54042553191489;1720;253;0.06446170806884766;1717;100;Object34;0.007104043207427413
242.04698587301303;8.697979434800162;11.534883286137944;12.0;12.833333333333334;1.4918059111302393;73.63517709870882;0.2437098205056781;52.73684210526316;375;587;0.09791827201843262;454;451;Object44;0.8251875826426743
521.840330893038;60.99309034208813;64.07961869245868;82.5;67.25;1.3271226005111996;90.48946825187207;7.817302942257662;93.92583025830258;1748;894;0.06446170806884766;1876;907;Object6;0.9962022223144581
81.03732680303492;12.516137806252564;16.13621662281282;15.0;16.666666666666668;1.3257392385065603;34.37253730959128;0.33421397999334845;43.353846153846156;1805;330;0.06446170806884766;1903;287;Object30;0.09917099336516255
40.88776996982266;8.972373484866466;15.655625581928012;16.0;9.454545454545455;1.632153722704814;59.31720406153613;0.3300571432677182;45.092592592592595;78;1011;0.03433346748352051;97;998;Object1;0.779670636006188
19.501678109698258;9.213226857717226;12.741194683142286;11.555555555555555;11.555555555555555;1.2577560719853382;46.765854301785666;0.3093680127995976;47.67948717948718;1673;538;0.09791827201843262;1724;446;Object45;0.019351770264882773
321.8998756836985;10.000625826454563;18.316621414379764;15.909090909090908;21.0;1.9986295260954827;52.66153240714937;0.3357866009039656;40.962025316455694;635;1017;0.06446170806884766;949;847;Object3;0.6398877893155109
464.5235484425064;33.02538069492372;37.686850653139935;45.61538461538461;30.53846153846154;1.2518015052031966;60.646760136615164;2.2857440621292433;69.59722222222223;1693;958;0.06446170806884766;1886;959;Object5;0.9979092661021736
145.88206351620295;6.092873333735406;8.33015937350939;8.384615384615385;9.384615384615385;1.4418766321970924;91.10404110049912;0.14772243348035116;46.5;352;563;0.06446170806884766;440;659;Object18;0.8695280431696895
