sincing_velocity in px/s;mean esd in px;max esd in px;mean width in px;mean height in px;roughness;sharpness;porosity in px;intensity;first x position;first y position;timestamp;last x position;last y position;filename;gof
79.78212935577334;13.331291015581524;14.161046158239445;22.5;13.375;1.4064865362452073;33.48183027717124;0.5383715995097582;45.7609561752988;1854;710;0.15095782279968262;1873;711;Object17892;0.987041627663714
40.37130869935652;3.5731364480481704;4.442433223290478;3.7222222222222223;7.944444444444445;1.500591674793211;34.094718144963245;0.11974865564045485;46.94427244582043;102;419;0.05611371994018555;138;426;Object17891;0.9928293254760894
27.33209155150082;4.455584875580417;6.333012368467128;3.819672131147541;10.98360655737705;1.695499445499417;67.2790174566023;0.19633404859624246;53.57583274761663;90;559;10.385372877120972;154;560;Object17896;0.9987018447353393
25.901969998749966;3.731272842262438;4.370193722368317;3.2142857142857144;9.535714285714286;1.69057950768244;61.0094207639196;0.16545068582141803;53.36237373737374;159;559;12.87914228439331;184;559;Object17898;0.9956543378937993
39.191562682424504;6.103647801794215;9.201653640780462;8.422619047619047;8.446428571428571;1.3309922186522134;63.4392588610804;0.24195630406641613;46.01322446306892;8;528;10.54420804977417;230;522;Object17897;0.983569005721179
30.993748962739343;3.3768963437092436;3.742410318509555;5.222222222222222;5.0;1.284162428638326;35.29498910675381;0.11684829418172828;42.80952380952381;252;523;17.040215253829956;264;524;Object17899;0.9710546039521731
25.545371399179874;3.807171693940514;4.296739856991561;4.103448275862069;9.206896551724139;1.6811918325760187;122.13035122490524;0.19707165766433707;55.29919175027871;29;230;17.840150833129883;53;231;Object17901;0.9907403523218393
29.723947983290884;3.7024819940181217;4.583497844237541;8.333333333333334;5.933333333333334;1.6894773057864485;80.49961087931676;0.15340582726284963;45.03448275862069;319;524;18.9442036151886;334;525;Object17903;0.9866549658593079
-13.15973492114037;8.2246117346098;10.852403323135505;14.764705882352942;9.352941176470589;1.502400503212081;35.46479753995813;0.2655792403850103;44.532634032634036;715;805;21.600217819213867;706;811;Object17905;0.8932531285533133
21.705340824096176;12.004931150950513;14.138550439257221;24.817460317460316;17.595238095238095;1.8240879186538523;101.87462705415224;0.5140128358289822;47.818010469415746;17;642;20.2725567817688;117;652;Object17904;0.9951158094143635
