sincing_velocity in px/s;mean esd in px;max esd in px;mean width in px;mean height in px;roughness;sharpness;porosity in px;intensity;first x position;first y position;timestamp;last x position;last y position;filename;gof
161.66711872870025;17.79319927059552;20.106057680545288;19.333333333333332;20.0;1.1391582709438561;31.74221686993424;0.906580758547221;68.02027027027027;406;129;0.01895618438720703;487;155;Object6829;0.997424684199971
284.20170487137125;6.451985776642387;8.884866446580956;10.571428571428571;8.285714285714286;1.4011900271637348;46.44948454778074;0.3362616049475905;41.842465753424655;300;574;0.15299558639526367;429;584;Object6834;0.831590522935382
210.5290538002569;4.644169212261774;6.432750982580687;6.571428571428571;5.571428571428571;1.18876989624033;39.670869146888045;0.18191995169647368;48.724137931034484;77;511;0.15299558639526367;189;619;Object6835;0.9879309086622753
1.2013655211372252;7.507889301632793;9.507891862878783;10.615384615384615;13.076923076923077;1.4690759762996553;65.91963136361102;0.32032144362194515;46.8876404494382;44;195;0.15299558639526367;44;175;Object6836;0.15484461399280303
20.823131706331363;5.386673083319146;6.530966601401967;8.416666666666666;5.583333333333333;1.2169147308656596;84.88232200772028;0.16030967571600127;50.142857142857146;53;439;0.18580937385559082;64;421;Object6837;0.9852936426957449
27.343077410320717;6.431961497433249;7.978845608028654;7.214285714285714;8.928571428571429;1.243549628462454;63.827188958876796;0.2403344128781355;45.824561403508774;132;796;0.15299558639526367;149;776;Object6833;0.9905117197022357
209.48761496466022;37.501679626507205;57.76816464758822;61.72727272727273;37.54545454545455;1.608588905542976;57.58167695162622;2.4788030034019686;62.8105258535339;365;117;0.01895618438720703;543;156;Object6830;0.9682648804204468
190.70812165375412;10.402627896754883;12.360774464742066;12.875;14.25;1.2899682559388537;37.13747097164491;0.35418309696714906;48.1505376344086;509;151;0.5055835247039795;643;161;Object6844;0.8579420313854387
34.02195615162592;18.219051277707123;24.22732816723524;29.045454545454547;22.09090909090909;1.5179063372549295;57.68115430998989;0.8416534803431668;45.58455753785753;1799;304;0.10490751266479492;1817;276;Object6831;0.9316042378429759
275.36616447440724;27.82785337286546;37.930999005440576;56.93103448275862;26.06896551724138;1.623646328852817;60.80918560907335;1.465599455973676;53.22993204689254;1593;905;0.01895618438720703;1847;918;Object6826;0.9992970172620498
-81.9309245665076;4.655687111023105;5.4700209598571305;5.7;8.3;1.4048280399206112;78.89012398042705;0.17380781175325374;50.04;44;164;1.113757610321045;19;490;Object6848;0.7133268693885029
-19.98189504764749;5.386446999316902;6.770275002573076;6.625;8.75;1.3060472186784147;68.85926711344888;0.2662345254663161;47.306451612903224;44;162;1.1778337955474854;5;202;Object6849;0.1418340263652802
226.3154670935866;19.325985804111436;21.938198374294355;25.125;23.625;1.3924155143135704;59.694760371438846;0.5517906483562783;42.49710982658959;624;173;1.3066871166229248;718;185;Object6851;0.8872821399331919
188.83120078545875;31.415729961350184;57.9167469787866;49.666666666666664;33.94444444444444;1.7324606933288835;46.52005640596256;1.4679742978992139;46.512335101203796;499;140;0.4735438823699951;722;185;Object6843;0.9784253676969298
-11.551406236997098;6.504797858194233;8.991702346646203;8.066666666666666;9.4;1.4106782095180728;80.85372381958139;0.23060398933708573;46.9;14;296;1.3376684188842773;6;597;Object6852;0.020503469706274924
59.47556475922408;3.945510513201994;4.853342309955121;6.666666666666667;4.833333333333333;1.3750558785887883;31.375050875050874;0.106423892225836;42.526315789473685;789;990;1.6896388530731201;846;1033;Object6858;0.4202287132775008
21.691227306982363;10.434252108599217;12.666024736934256;13.666666666666666;11.166666666666666;1.2266532239802344;54.26983403693447;0.35811469897459597;44.824;442;559;1.6896388530731201;453;549;Object6859;0.9906119162814151
-13.39375725918432;6.284255862501611;8.444016491289505;8.333333333333334;7.761904761904762;1.2762197508365867;78.38119798137737;0.3259053276003624;54.550714285714285;277;710;1.2100296020507812;182;746;Object6850;0.03610712332947963
-11.56725763802769;6.8930009821759795;7.653039857325812;8.416666666666666;8.583333333333334;1.2043243087006184;73.95581806696369;0.28938483883903626;50.14035087719298;83;400;1.6896388530731201;78;470;Object6860;0.656981100139828
70.1511588571261;15.418771390227308;20.37341629633241;27.235294117647058;17.41176470588235;1.52231424816659;78.50491478302628;0.5341788377179906;41.15247524752475;1814;534;1.6422276496887207;1880;511;Object6856;0.9927419078765887
27.670563705904694;17.19594328824083;21.778010249190537;27.705882352941178;18.647058823529413;1.472087118027182;49.5339067534028;0.678899056358491;44.50572051506222;1856;256;1.6896388530731201;1884;238;Object6861;0.9372309832108637
318.1376336090092;24.908167432624655;53.642533227854436;28.15714285714286;28.97142857142857;1.2431096448904408;39.382573299478466;1.370388244469035;63.99765379247758;673;954;0.01895618438720703;1484;973;Object6825;0.9997419989165672
-179.97889578086543;3.820509399047357;5.046265044040321;6.888888888888889;5.333333333333333;1.4708541301182443;101.7953330214113;0.12451431840529159;45.05;157;439;2.0729432106018066;81;464;Object6864;0.9342503601050358
81.24134297798078;14.773917925351423;23.055964736417568;17.393939393939394;16.96969696969697;1.1937993824188722;88.9051400480736;0.5860208137958429;53.65481726685541;13;278;1.3376684188842773;114;299;Object6853;0.9984043035659931
70.37641728645471;5.3113600827038665;8.214724333230155;7.333333333333333;5.933333333333334;1.1735247803991204;75.16313415693108;0.2169468410851642;50.25714285714286;5;200;1.9462463855743408;97;386;Object6863;0.33364911991734525
24.564390425400575;7.731227437644924;8.740387444736633;8.714285714285714;13.571428571428571;1.4574417681733105;54.68584196919874;0.31685065770675525;43.690265486725664;477;1070;2.5380918979644775;490;1062;Object6868;0.9740365096268819
373.76418091974676;91.86713937039994;101.87020619083847;127.35955056179775;137.26966292134833;1.7411418589705376;86.62336498682657;11.351362899588;89.54480446350989;761;848;0.01895618438720703;1854;839;Object6827;0.9999293547160111
178.98306729187743;27.49509391195699;41.72715036310694;36.76190476190476;28.80952380952381;1.3958741366540433;44.8090743045611;1.0229181430274128;47.78170819645862;949;205;2.745931625366211;1100;218;Object6869;0.9786823099683557
-11.482638005281553;4.333582974752141;5.292567428401227;5.642857142857143;7.5;1.341643147378143;107.89510875636915;0.15292796042625906;44.964285714285715;54;472;2.9699058532714844;70;465;Object6873;0.06432323766175263
19.42650990401903;5.628627686483826;6.432750982580687;6.375;8.75;1.2886992780083972;39.61701225760824;0.20743171408162975;46.523809523809526;497;1059;3.273749828338623;501;1058;Object6878;0.8805186893019293
77.83733397543591;10.31867159378422;15.07558485549488;12.75;13.85;1.303197208801715;72.82758659125486;0.2769565148000702;47.52770952770953;149;295;2.937875747680664;222;302;Object6871;0.9874905214829502
38.44404049824119;9.378381270478851;10.61516366850092;16.68421052631579;8.789473684210526;1.408674251639006;69.09128365845895;0.3079602757240637;44.59105156723963;467;544;2.9699058532714844;479;537;Object6872;0.27722171834654696
84.40460865028297;4.542694467490022;5.4700209598571305;8.0;4.909090909090909;1.3608687591946713;92.29609614101051;0.14888392115068957;49.47432432432432;104;380;2.9699058532714844;166;415;Object6874;0.7678961151367169
-17.01206107446456;5.365523500595292;6.627726932618989;6.857142857142857;5.9523809523809526;1.1193653041999212;85.9136695278726;0.23472191669649703;58.13172043010752;163;424;3.0498807430267334;116;511;Object6877;0.11874341677532074
309.1271298672472;21.6167458433465;31.44313130855217;24.057142857142857;25.457142857142856;1.2422919158845476;40.65326984738636;0.9729787311500931;54.91513038423648;1545;970;2.7776920795440674;1900;955;Object6870;0.999549825009913
13.890316334548688;8.043892483916139;9.201653640780462;9.588235294117647;10.117647058823529;1.2221852720004858;28.981426624904888;0.3119145352924463;44.3907031479847;413;1028;3.3859176635742188;421;1027;Object6880;0.9372537696001854
52.17805230658745;6.799751452790399;7.356132180109627;15.0;6.583333333333333;1.6197190188898827;161.3147011317764;0.37681068805957907;54.486111111111114;9;677;3.545868158340454;29;671;Object6884;0.9850816819332415
77.24742511997181;11.122402629758115;14.948362455500638;14.555555555555555;13.666666666666666;1.4051846584348757;40.4427413301337;0.21082722925059175;41.246153846153845;445;435;4.208672285079956;486;533;Object6889;0.6818736846664739
39.19498737512214;5.17219973799432;7.735777827895049;6.783783783783784;6.297297297297297;1.2122948269696627;63.36822006010614;0.3031148665062954;59.81129265730682;39;586;3.449864387512207;129;367;Object6882;0.7878220177283923
7.6801964480491085;3.754005166834703;4.145929793656026;5.5;6.5;1.4671835675529123;80.54980354708879;0.11910858716544998;40.22222222222222;95;462;4.508503437042236;103;461;Object6898;0.11999242257103715
21.99776918498044;6.862537682412008;9.507891862878783;10.112676056338028;8.112676056338028;1.3319123591140416;77.26893072546177;0.3272836461806952;52.049276744652616;186;744;2.4419901371002197;246;738;Object6866;0.9977563417831526
-2.74899508263963;7.838607308796076;9.373021315815206;8.857142857142858;10.285714285714286;1.2146643799767567;48.03655312465095;0.362058978250302;49.848837209302324;93;27;4.569857358932495;93;27;Object6899;0.13637737554274743
214.7093417941467;6.827810533172211;8.703892974511014;8.636363636363637;8.909090909090908;1.2137424660406777;40.873247772403424;0.18359479566121525;46.0;355;631;4.508503437042236;466;452;Object6897;0.5882343257224862
-82.30740444288458;8.339717771861855;11.026984017500345;9.666666666666666;11.166666666666666;1.200760944177275;67.7504329004329;0.23845028729554724;45.3859649122807;1355;239;4.713817834854126;1348;238;Object6903;0.5027551530223889
10.685551760514102;8.532860198800163;10.186708148166206;10.785714285714286;9.571428571428571;1.1728986380161246;38.61634943669801;0.30152252080252434;48.51470588235294;433;1030;4.4738829135894775;437;1030;Object6891;0.9384202718076342
55.58576174673701;8.689157545158825;10.155412503859614;16.0;7.428571428571429;1.5165560970631886;143.074364323265;0.357923362203867;48.88421052631579;64;665;4.4738829135894775;88;664;Object6892;0.9942803643843705
20.111208281479104;7.892435232099244;8.812923024107548;8.461538461538462;13.76923076923077;1.3923131742582695;67.02435049985618;0.25293293764700076;42.76829268292683;525;1060;4.508503437042236;534;1063;Object6895;0.9550325327719866
180.485688128472;15.841070129238568;19.75469363116845;18.4;20.1;1.3228864427719866;76.16880111675763;0.43632217069490625;49.714285714285715;1328;234;4.608388423919678;1373;239;Object6900;0.8461156574170696
37.92025213356131;11.250264054903976;12.047792665040703;10.875;15.25;1.158506632339453;81.54148049386131;0.5348726080181917;52.88028169014085;8;647;4.680798053741455;17;647;Object6901;0.9749308106711992
156.2730510514039;9.776402505097721;11.255546841497692;11.285714285714286;12.285714285714286;1.17466765841235;47.68760220474991;0.35015894649459345;49.74390243902439;1356;213;4.84207010269165;1387;237;Object6904;0.9258509959843125
20.33233492010386;4.761469620746858;6.383076486422923;7.3076923076923075;5.769230769230769;1.5065114761147838;40.537804076265616;0.13422414121022547;43.0;248;738;5.273639678955078;264;742;Object6906;0.9835355283508194
