sincing_velocity in px/s;mean esd in px;max esd in px;mean width in px;mean height in px;roughness;sharpness;porosity in px;intensity;first x position;first y position;timestamp;last x position;last y position;filename;gof
38.30312218565239;5.629128774792292;9.739422266375435;8.428571428571429;7.142857142857143;1.3002994835750685;39.29172758076952;0.12703377284444167;44.63636363636363;1677;410;0.024361610412597656;1714;284;Object18224;0.3813165465361942
-68.59098878751652;69.3898236760759;96.35261356308109;119.85714285714286;72.14285714285714;1.6386904316740896;37.79742164336956;14.592078303659465;102.04326639102186;1491;374;0.024361610412597656;1492;385;Object18228;0.3866230610149528
195.91919498778356;10.532193422037368;12.6156626101008;16.857142857142858;10.857142857142858;1.3366398205052563;52.580131363057056;0.4349249819810076;45.86144578313253;1496;503;0.07026243209838867;1606;265;Object18240;0.8126662203479241
293.64069259257735;14.062625827068223;18.746042631630413;14.5;21.1;1.307794356692045;70.75202350109262;0.8316476753490005;52.77878787878788;1768;288;0.024361610412597656;1868;277;Object18233;0.9924967821819938
44.22731368321837;11.575137747457797;13.564037533648712;15.166666666666666;14.333333333333334;1.2964590948510724;59.270727250147495;0.3808384773682503;51.97530864197531;1484;461;0.17051935195922852;1496;455;Object18243;0.6647412126053083
-23.174801445550994;13.00123381899094;14.755472278097805;17.333333333333332;16.0;1.2752518615199013;47.767627263538316;0.6652989077205866;46.29494382022472;1703;402;0.20038294792175293;1696;574;Object18244;0.12910595250832557
-24.840684483338933;3.8644188706834277;4.583497844237541;5.555555555555555;5.555555555555555;1.290927076658354;63.373774489164475;0.11388568508834837;43.526315789473685;302;720;0.2631494998931885;238;508;Object18245;0.007569340291167848
220.88762825083683;22.316052521058282;25.444887669192614;18.5625;30.5625;1.190427291136342;50.802505977821326;1.08935517810208;58.67601041040432;1774;1046;0.024361610412597656;1889;1039;Object18207;0.9875793036167329
218.1223924865927;57.65680455615387;61.91707574811309;59.64705882352941;95.58823529411765;1.5570585909033252;89.29316314233506;4.30379388781825;70.3541708047822;1539;578;0.024361610412597656;1721;611;Object18222;0.9904145493130706
291.5443775825202;6.013889064337617;11.67204486311899;8.05;7.45;1.200714688664434;82.99253596102531;0.19722041203595297;51.07024265644955;172;719;0.024361610412597656;466;595;Object18216;0.841905505205104
141.63741196686408;61.99414888473203;72.9137279189706;77.42857142857143;68.95238095238095;1.3094071822609945;40.39278250688695;8.304362118590603;91.23425056297029;1740;398;0.024361610412597656;1892;331;Object18226;0.8604018383521694
-52.05313027736696;10.910086097264195;18.864528956575565;14.428571428571429;14.571428571428571;1.3498377850202492;22.593387683577557;0.31633903806330826;41.365671641791046;1133;906;0.6964457035064697;1117;789;Object18254;0.31545765978159
-3.3171628120884438;18.94739728520727;23.179885415554555;30.62962962962963;21.962962962962962;1.46424573328262;67.39402925660563;0.8878601961869913;49.31792640743939;1654;1003;0.024361610412597656;1612;1040;Object18208;0.012091146049470813
270.27223642893574;13.1611707598886;15.85764200898717;16.51851851851852;16.25925925925926;1.2651576307851014;75.10696383973884;0.7832110359272754;61.284910852916035;197;723;0.024361610412597656;576;713;Object18217;0.9892377913270236
58.879132009290906;8.35186512301389;11.026984017500345;11.6;11.4;1.4051150216664348;39.778419290793884;0.2770526382414514;46.94117647058823;1693;568;0.6717495918273926;1726;316;Object18253;0.06351816919564568
-51.18150869318779;9.968672598106954;12.257335203001883;11.214285714285714;11.642857142857142;1.1196999557515857;44.13787450988094;0.5280647986575701;57.2713507497657;130;391;0.024361610412597656;80;351;Object18225;0.8809577287882255
-32.265793561607325;19.00405517149398;39.25073055536097;25.75;23.071428571428573;1.3478557293941302;52.970833753308774;1.0134151702505565;54.68343813454802;106;317;0.024361610412597656;65;295;Object18230;0.9879966954315649
371.83268549848736;73.2958822178318;82.01927294610842;114.625;80.21875;1.690236770878799;70.73791388575859;9.296739277609712;91.73528159694526;1434;240;0.024361610412597656;1842;207;Object18234;0.9941890777065968
133.0495449522102;26.38052951136716;28.00563442518059;25.848484848484848;33.42424242424242;1.163825686076546;38.922017064937535;1.510087851184835;59.637931585161795;964;788;0.024361610412597656;1118;757;Object18213;0.9933058841916047
